customer_id,age,gender,city,segment,employment_type,annual_income,months_on_book,num_products,income_log,avg_monthly_balance,num_active_products,digital_engagement_score,complaints_last_year,num_branch_visits,credit_card_usage,churn
CUST100229,30,F,Delhi,Mass Affluent,Salaried,250000.0,177,2,12.429220196836383,4200.0,2,37,0,18,83,0
CUST100230,46,M,Kochi,Mass Affluent,Salaried,250000.0,59,2,12.429220196836383,12200.0,2,82,3,5,28,0
CUST100231,67,M,Chandigarh,SME,Business Owner,289700.0,22,5,12.576604635598223,2400.0,5,26,0,6,69,0
CUST100232,22,F,Hyderabad,Retail,Self-Employed,250000.0,28,3,12.429220196836383,5500.0,3,99,0,5,99,0
CUST100233,61,F,Jaipur,Retail,Self-Employed,250000.0,17,1,12.429220196836383,3000.0,1,36,0,14,86,0
CUST100234,47,M,Kochi,Corporate,Salaried,846200.0,119,2,13.648512199021129,15000.0,2,84,0,9,83,0
CUST100235,59,F,Kolkata,Corporate,Self-Employed,411900.0,94,1,12.928538308194957,17400.0,1,4,0,14,58,0
CUST100236,56,F,Hyderabad,Mass Affluent,Salaried,250000.0,187,2,12.429220196836383,13100.0,2,8,0,19,26,0
CUST100237,44,M,Kolkata,Retail,Student,250000.0,99,2,12.429220196836383,35400.0,2,46,0,6,73,0
CUST100238,37,F,Kolkata,SME,Business Owner,250000.0,158,4,12.429220196836383,14100.0,4,4,0,15,98,0
CUST100239,54,M,Surat,HNWI,Salaried,250000.0,115,2,12.429220196836383,6300.0,2,5,0,16,39,0
CUST100240,28,F,Kolkata,Mass Affluent,Business Owner,258800.0,106,4,12.463814705589053,9800.0,4,74,0,16,61,0
CUST100241,52,F,Kolkata,Retail,Salaried,250000.0,179,2,12.429220196836383,4400.0,2,90,0,9,96,0
CUST100242,26,F,Chandigarh,Mass Affluent,Salaried,250000.0,125,2,12.429220196836383,21600.0,2,65,1,13,73,0
CUST100243,56,F,Jaipur,Corporate,Self-Employed,250000.0,139,1,12.429220196836383,45300.0,1,24,0,17,98,0
CUST100244,54,F,Bhopal,Corporate,Self-Employed,250000.0,111,1,12.429220196836383,76800.0,1,55,2,7,80,0
CUST100245,25,F,Surat,Mass Affluent,Salaried,250000.0,172,3,12.429220196836383,13900.0,3,31,0,12,42,0
CUST100246,61,M,Bhopal,Mass Affluent,Salaried,276900.0,77,4,12.531415320564594,17300.0,4,49,2,1,37,0
CUST100247,43,M,Bangalore,Mass Affluent,Salaried,668400.0,17,2,13.41264357181237,26800.0,2,19,0,4,83,0
CUST100248,63,M,Chandigarh,Mass Affluent,Salaried,250000.0,105,2,12.429220196836383,51200.0,2,83,1,5,42,0
CUST100249,23,F,Chandigarh,Retail,Salaried,250000.0,79,1,12.429220196836383,53800.0,1,59,3,15,24,0
CUST100250,30,F,Mumbai,Retail,Salaried,250000.0,215,2,12.429220196836383,7100.0,2,41,3,13,14,0
CUST100251,47,M,Kolkata,Retail,Retired,250000.0,232,4,12.429220196836383,8200.0,4,36,1,1,29,0
CUST100252,31,M,Pune,HNWI,Salaried,250000.0,56,1,12.429220196836383,9900.0,1,72,0,17,97,0
CUST100253,38,F,Pune,Retail,Salaried,477400.0,106,1,13.076112087564187,12100.0,1,35,0,14,22,0
CUST100254,56,F,Kochi,Retail,Salaried,253300.0,107,3,12.442333783869854,11400.0,3,55,0,7,67,0
CUST100255,28,M,Surat,Corporate,Salaried,471500.0,58,2,13.063676501944174,16500.0,2,68,1,8,94,0
CUST100256,57,F,Hyderabad,HNWI,Business Owner,646600.0,8,1,13.379484690823464,2000.0,1,70,0,13,55,0
CUST100257,26,F,Lucknow,Retail,Salaried,250000.0,238,2,12.429220196836383,38000.0,2,23,0,12,78,0
CUST100258,30,F,Chandigarh,Retail,Salaried,250000.0,158,3,12.429220196836383,9500.0,3,97,0,13,92,0
CUST100259,52,F,Pune,HNWI,Retired,596600.0,102,5,13.299003827226315,7100.0,5,42,1,12,3,0
CUST100260,63,F,Bhopal,Retail,Business Owner,300600.0,48,4,12.613539082975452,33200.0,4,54,1,7,46,0
CUST100261,30,F,Lucknow,Mass Affluent,Salaried,366900.0,118,2,12.812847335877953,12800.0,2,7,0,14,13,0
CUST100262,37,F,Bhopal,Mass Affluent,Salaried,498700.0,69,3,13.119761996745758,15400.0,3,66,1,12,49,0
CUST100263,70,F,Bhopal,Retail,Business Owner,459500.0,58,2,13.037896397054075,26900.0,2,66,0,4,6,0
CUST100264,74,M,Mumbai,HNWI,Self-Employed,343300.0,230,2,12.746362892345706,16800.0,2,99,0,17,53,0
CUST100265,52,M,Indore,Retail,Retired,620200.0,159,1,13.337798898030288,40300.0,1,27,0,5,49,0
CUST100266,45,M,Bangalore,Mass Affluent,Salaried,257600.0,78,1,12.459167155192379,54300.0,1,23,2,1,34,0
CUST100267,39,F,Indore,Retail,Business Owner,366500.0,54,2,12.811756528818082,13100.0,2,15,0,12,76,0
CUST100268,54,M,Indore,Retail,Salaried,250000.0,185,5,12.429220196836383,27600.0,5,96,0,8,93,0
CUST100269,52,F,Hyderabad,Retail,Salaried,495000.0,148,3,13.112315061750808,16100.0,3,51,0,17,50,0
CUST100270,36,M,Mumbai,Corporate,Business Owner,250000.0,206,5,12.429220196836383,3400.0,5,17,2,18,52,0
CUST100271,22,M,Pune,Retail,Self-Employed,250000.0,183,1,12.429220196836383,9100.0,1,97,1,17,83,0
CUST100272,29,M,Chennai,Retail,Salaried,397500.0,100,1,12.89295272879663,3700.0,1,10,3,11,16,1
CUST100273,72,F,Jaipur,Retail,Salaried,250000.0,158,5,12.429220196836383,34700.0,5,18,3,13,90,0
CUST100274,43,M,Delhi,HNWI,Business Owner,250000.0,95,2,12.429220196836383,26200.0,2,45,3,5,15,0
CUST100275,47,F,Mumbai,Retail,Salaried,573200.0,27,2,13.258991719526398,5200.0,2,80,3,14,30,0
CUST100276,46,F,Pune,SME,Salaried,479100.0,13,1,13.079666710115957,79700.0,1,30,0,2,29,0
CUST100277,63,F,Kochi,Mass Affluent,Salaried,250000.0,24,4,12.429220196836383,7600.0,4,20,0,10,37,0
CUST100278,24,M,Chennai,Mass Affluent,Salaried,250000.0,221,1,12.429220196836383,4200.0,1,28,1,19,52,0
CUST100279,25,F,Chennai,Mass Affluent,Business Owner,369500.0,203,4,12.819908725726677,13000.0,4,23,0,13,26,0
CUST100280,35,F,Bangalore,Retail,Salaried,399300.0,97,1,12.897470797430847,51800.0,1,65,0,7,40,0
CUST100281,47,M,Chennai,SME,Salaried,365900.0,217,1,12.81011808399072,8800.0,1,33,2,8,44,0
CUST100282,57,M,Chennai,SME,Self-Employed,355900.0,178,4,12.782407881272364,42600.0,4,54,2,3,75,0
CUST100283,47,F,Hyderabad,Retail,Salaried,250000.0,37,2,12.429220196836383,30200.0,2,65,1,2,18,0
CUST100284,44,F,Kolkata,Mass Affluent,Self-Employed,250000.0,58,1,12.429220196836383,3500.0,1,19,1,9,25,0
CUST100285,71,M,Chennai,Retail,Salaried,250000.0,93,2,12.429220196836383,21700.0,2,46,3,3,57,0
CUST100286,29,M,Surat,Mass Affluent,Business Owner,250000.0,194,1,12.429220196836383,16900.0,1,43,0,16,85,0
CUST100287,51,M,Kolkata,HNWI,Business Owner,325400.0,159,1,12.692813546903102,7000.0,1,76,1,7,50,0
CUST100288,50,F,Kochi,SME,Business Owner,328700.0,97,1,12.702903801935484,63000.0,1,77,2,13,74,0
CUST100289,46,M,Lucknow,Retail,Salaried,431000.0,201,2,12.973865689268807,16300.0,2,28,0,12,26,0
CUST100290,64,M,Lucknow,Mass Affluent,Business Owner,250000.0,82,1,12.429220196836383,3200.0,1,25,1,10,20,0
CUST100291,35,M,Jaipur,HNWI,Self-Employed,250000.0,218,4,12.429220196836383,15500.0,4,39,0,13,47,0
CUST100292,72,M,Bhopal,Retail,Salaried,250000.0,174,3,12.429220196836383,31900.0,3,95,0,18,56,0
CUST100293,38,M,Hyderabad,Mass Affluent,Salaried,250000.0,169,1,12.429220196836383,26300.0,1,86,1,4,34,0
CUST100294,50,M,Chandigarh,Mass Affluent,Salaried,300000.0,26,2,12.611541086966115,6900.0,2,70,1,8,35,0
CUST100295,49,F,Hyderabad,HNWI,Salaried,250000.0,40,2,12.429220196836383,18000.0,2,57,0,18,9,0
CUST100296,66,F,Bangalore,SME,Salaried,544800.0,236,3,13.20817586935173,6000.0,3,82,0,12,2,0
CUST100297,44,M,Indore,Retail,Retired,250000.0,185,2,12.429220196836383,16400.0,2,37,0,5,54,0
CUST100298,36,M,Bhopal,Retail,Student,697700.0,66,3,13.455545923207081,1200.0,3,2,3,5,95,1
CUST100299,22,M,Delhi,Retail,Salaried,367500.0,207,1,12.814481318719762,5900.0,1,71,3,14,95,0
CUST100300,40,F,Jaipur,Retail,Retired,250000.0,78,2,12.429220196836383,14300.0,2,45,3,5,46,0
CUST100301,65,M,Ahmedabad,Mass Affluent,Self-Employed,943000.0,88,1,13.756822622060419,56000.0,1,49,1,14,17,0
CUST100302,21,M,Hyderabad,Corporate,Salaried,314700.0,77,5,12.659378260676938,13700.0,5,88,0,10,58,0
CUST100303,69,F,Ahmedabad,Retail,Student,296500.0,121,2,12.599805870095512,82100.0,2,82,2,12,6,0
CUST100304,50,M,Surat,Mass Affluent,Self-Employed,258000.0,184,3,12.460718739865236,3700.0,3,8,1,17,26,0
CUST100305,28,M,Jaipur,Retail,Self-Employed,355000.0,44,2,12.779875885354993,11100.0,2,92,0,4,15,0
CUST100306,37,M,Ahmedabad,Retail,Salaried,367800.0,232,1,12.815297310017613,28800.0,1,70,1,9,74,0
CUST100307,50,M,Bhopal,Corporate,Salaried,250000.0,77,1,12.429220196836383,81600.0,1,67,0,17,11,0
CUST100308,38,F,Hyderabad,Mass Affluent,Retired,250000.0,232,1,12.429220196836383,4500.0,1,30,0,16,6,0
CUST100309,26,F,Lucknow,Retail,Salaried,287600.0,209,3,12.569329381874445,23500.0,3,28,0,18,39,0
CUST100310,56,M,Chennai,Corporate,Salaried,380700.0,134,3,12.849769569107353,10400.0,3,33,1,9,66,0
CUST100311,57,M,Chandigarh,Mass Affluent,Salaried,384500.0,26,1,12.859701668704687,5400.0,1,94,0,15,84,0
CUST100312,27,M,Hyderabad,Retail,Salaried,296200.0,140,2,12.598793556907369,13500.0,2,3,3,9,63,1
CUST100313,36,F,Bhopal,Mass Affluent,Salaried,250000.0,184,2,12.429220196836383,8000.0,2,54,1,6,58,0
CUST100314,34,M,Lucknow,Mass Affluent,Retired,250000.0,235,2,12.429220196836383,6200.0,2,26,1,14,89,0
CUST100315,56,M,Hyderabad,Retail,Salaried,250000.0,28,2,12.429220196836383,21700.0,2,80,0,5,22,0
CUST100316,60,F,Kochi,Corporate,Retired,382900.0,180,4,12.855531749109925,14400.0,4,99,1,17,8,0
CUST100317,60,M,Hyderabad,Mass Affluent,Self-Employed,250000.0,74,2,12.429220196836383,1200.0,2,13,1,9,90,0
CUST100318,71,M,Hyderabad,Mass Affluent,Salaried,250000.0,181,2,12.429220196836383,5300.0,2,91,3,11,58,0
CUST100319,62,M,Kolkata,Corporate,Salaried,309500.0,142,3,12.64271660211934,8700.0,3,81,0,4,12,0
CUST100320,38,F,Surat,Mass Affluent,Salaried,269000.0,208,3,12.502470376049185,42700.0,3,48,2,7,13,0
CUST100321,26,F,Kolkata,Retail,Business Owner,267400.0,6,2,12.496504683358769,16100.0,2,26,0,4,80,0
CUST100322,54,F,Jaipur,Retail,Business Owner,250000.0,124,1,12.429220196836383,13900.0,1,1,0,10,67,0
CUST100323,70,M,Jaipur,Retail,Salaried,315300.0,164,1,12.661283017110742,18700.0,1,49,0,19,70,0
CUST100324,73,F,Bangalore,Retail,Retired,250000.0,94,2,12.429220196836383,21600.0,2,62,0,13,94,0
CUST100325,33,F,Hyderabad,Retail,Business Owner,254800.0,79,3,12.448238127319225,26200.0,3,13,3,16,89,0
CUST100326,33,M,Chennai,Mass Affluent,Salaried,537600.0,82,3,13.194871928308395,27300.0,3,85,0,0,80,0
CUST100327,23,M,Hyderabad,Retail,Self-Employed,363400.0,181,1,12.803262186729084,3600.0,1,70,0,13,65,0
CUST100328,28,M,Bhopal,Retail,Business Owner,250000.0,54,1,12.429220196836383,21600.0,1,87,0,14,71,0
CUST100329,50,F,Kolkata,Mass Affluent,Business Owner,250000.0,234,3,12.429220196836383,18300.0,3,20,0,11,85,0
CUST100330,50,M,Pune,Retail,Salaried,700600.0,54,2,13.459693817092493,44200.0,2,71,2,0,6,0
CUST100331,41,M,Surat,Mass Affluent,Salaried,250000.0,103,3,12.429220196836383,14000.0,3,55,0,10,72,0
CUST100332,37,F,Kochi,Mass Affluent,Salaried,274800.0,238,3,12.523802478333899,12600.0,3,10,0,19,3,0
CUST100333,65,M,Surat,Retail,Salaried,399700.0,13,1,12.898472046572692,3700.0,1,53,1,18,47,0
CUST100334,45,F,Jaipur,Retail,Salaried,305300.0,84,3,12.629053454184358,3000.0,3,3,2,1,87,0
CUST100335,64,M,Chandigarh,Mass Affluent,Self-Employed,250000.0,204,2,12.429220196836383,9700.0,2,86,2,19,17,0
CUST100336,73,M,Bhopal,Retail,Salaried,250000.0,80,2,12.429220196836383,14800.0,2,41,0,6,42,0
CUST100337,38,F,Hyderabad,Mass Affluent,Salaried,266700.0,70,2,12.493883459694384,15900.0,2,51,1,19,84,0
CUST100338,31,F,Bangalore,HNWI,Self-Employed,398200.0,6,3,12.894712181909934,8200.0,3,53,2,13,58,0
CUST100339,72,M,Kolkata,Mass Affluent,Salaried,592800.0,40,1,13.292614039872173,20100.0,1,36,1,7,32,0
CUST100340,55,F,Indore,Retail,Salaried,250000.0,51,1,12.429220196836383,9000.0,1,20,0,12,14,0
CUST100341,36,F,Chandigarh,SME,Business Owner,772700.0,211,1,13.557647448084161,33600.0,1,18,0,2,57,0
CUST100342,54,M,Surat,Retail,Retired,250000.0,133,3,12.429220196836383,7900.0,3,5,1,3,10,0
CUST100343,48,F,Surat,Corporate,Salaried,467400.0,60,3,13.054942840579685,13600.0,3,74,0,3,16,0
CUST100344,69,M,Hyderabad,Corporate,Business Owner,250000.0,195,1,12.429220196836383,15500.0,1,39,0,0,8,0
CUST100345,34,F,Jaipur,Retail,Retired,250000.0,147,1,12.429220196836383,12000.0,1,76,0,11,85,0
CUST100346,74,M,Bangalore,Retail,Self-Employed,250000.0,79,1,12.429220196836383,16300.0,1,63,0,10,81,0
CUST100347,71,M,Jaipur,Retail,Student,250000.0,65,3,12.429220196836383,15700.0,3,89,0,2,89,0
CUST100348,30,F,Bangalore,SME,Salaried,367500.0,57,2,12.814481318719762,13800.0,2,86,2,18,77,0
CUST100349,29,F,Delhi,Retail,Salaried,273400.0,172,3,12.518694860909774,54900.0,3,54,0,17,72,0
CUST100350,49,M,Chandigarh,Corporate,Business Owner,250000.0,173,3,12.429220196836383,22500.0,3,65,0,9,31,0
CUST100351,23,F,Bhopal,Mass Affluent,Salaried,524800.0,157,4,13.170774422098006,33600.0,4,83,0,13,94,0
CUST100352,37,M,Surat,Mass Affluent,Salaried,268700.0,110,2,12.501354516219285,49700.0,2,62,2,16,33,0
CUST100353,44,F,Lucknow,Mass Affluent,Salaried,317400.0,125,4,12.667921237668097,5100.0,4,94,1,14,81,0
CUST100354,73,F,Hyderabad,Retail,Salaried,1735200.0,216,2,14.36663381479708,13200.0,2,76,3,10,72,0
CUST100355,74,F,Jaipur,Retail,Salaried,267000.0,135,3,12.495007682693725,14300.0,3,67,1,2,26,0
CUST100356,29,F,Kochi,SME,Salaried,250000.0,149,2,12.429220196836383,21300.0,2,12,3,13,87,0
CUST100357,69,F,Jaipur,Retail,Student,358100.0,59,5,12.788570348498682,5800.0,5,74,0,7,68,0
CUST100358,25,F,Chennai,SME,Salaried,416800.0,112,2,12.940364168650662,7600.0,2,61,0,5,66,0
CUST100359,61,F,Kolkata,SME,Business Owner,321400.0,11,3,12.680444843668388,17800.0,3,71,0,11,22,0
CUST100360,66,M,Indore,Retail,Salaried,294800.0,113,2,12.594055831421823,10900.0,2,58,0,15,44,0
CUST100361,69,F,Hyderabad,Mass Affluent,Salaried,653000.0,193,5,13.389333939650964,8800.0,5,45,0,4,94,0
CUST100362,33,F,Chandigarh,Retail,Retired,605800.0,162,1,13.314306828283717,12500.0,1,22,0,14,47,0
CUST100363,69,M,Kochi,Mass Affluent,Salaried,250100.0,214,2,12.429620115258357,27100.0,2,78,0,6,48,0
CUST100364,27,F,Bhopal,SME,Salaried,250000.0,85,1,12.429220196836383,27900.0,1,82,0,12,19,0
CUST100365,49,F,Ahmedabad,Corporate,Business Owner,347200.0,188,4,12.757659141948515,13500.0,4,12,3,14,95,1
CUST100366,46,M,Hyderabad,SME,Salaried,250000.0,177,3,12.429220196836383,27700.0,3,93,3,5,1,0
CUST100367,38,M,Mumbai,Retail,Salaried,456400.0,171,3,13.03112708802813,5300.0,3,64,0,2,0,0
CUST100368,22,M,Jaipur,Mass Affluent,Student,346100.0,193,2,12.754485918957602,7700.0,2,72,0,10,97,0
CUST100369,62,F,Kolkata,Retail,Salaried,1331800.0,116,3,14.10204271952187,10500.0,3,88,3,16,87,0
CUST100370,39,F,Delhi,Corporate,Self-Employed,649500.0,85,2,13.383959654737488,14000.0,2,45,1,5,86,0
CUST100371,56,F,Bhopal,Retail,Salaried,250000.0,142,1,12.429220196836383,14400.0,1,3,3,2,23,0
CUST100372,43,F,Chandigarh,Retail,Salaried,250000.0,95,4,12.429220196836383,38800.0,4,0,0,6,5,0
CUST100373,41,M,Kolkata,Retail,Salaried,250000.0,167,2,12.429220196836383,28200.0,2,16,0,16,94,0
CUST100374,68,F,Surat,Retail,Self-Employed,250000.0,208,1,12.429220196836383,36100.0,1,17,0,5,81,0
CUST100375,26,M,Pune,Retail,Salaried,287300.0,12,3,12.568285725643538,17300.0,3,19,3,0,85,0
CUST100376,60,M,Ahmedabad,Retail,Retired,250000.0,151,1,12.429220196836383,22600.0,1,29,1,19,52,0
CUST100377,61,M,Lucknow,Corporate,Business Owner,718300.0,105,3,13.484643980237895,13400.0,3,21,0,19,19,0
CUST100378,41,F,Pune,HNWI,Self-Employed,537500.0,30,2,13.194685899447341,31300.0,2,30,0,10,73,0
CUST100379,35,M,Indore,Retail,Salaried,250000.0,58,3,12.429220196836383,10500.0,3,15,0,14,75,0
CUST100380,21,M,Bangalore,HNWI,Self-Employed,250000.0,199,1,12.429220196836383,11400.0,1,74,0,12,23,0
CUST100381,71,M,Surat,Retail,Self-Employed,654200.0,91,3,13.391169922669784,17100.0,3,87,1,18,31,0
CUST100382,72,M,Chandigarh,HNWI,Salaried,750700.0,26,3,13.528762715650256,17000.0,3,37,1,17,9,0
CUST100383,34,F,Indore,Retail,Business Owner,250000.0,181,3,12.429220196836383,2200.0,3,83,0,13,51,0
CUST100384,22,F,Mumbai,Mass Affluent,Salaried,250000.0,61,2,12.429220196836383,3300.0,2,19,3,15,82,0
CUST100385,27,F,Delhi,Retail,Retired,250000.0,91,3,12.429220196836383,18100.0,3,49,0,19,0,0
CUST100386,24,F,Lucknow,Retail,Student,347600.0,51,2,12.758810549239202,12400.0,2,95,3,14,31,0
CUST100387,65,F,Bhopal,Mass Affluent,Salaried,250000.0,178,1,12.429220196836383,5500.0,1,53,1,13,75,0
CUST100388,69,F,Indore,HNWI,Salaried,352000.0,220,1,12.771389295485289,33900.0,1,13,3,16,38,1
CUST100389,29,M,Bhopal,HNWI,Salaried,864700.0,233,2,13.670139061418306,40700.0,2,36,0,11,41,0
CUST100390,61,F,Bangalore,Retail,Salaried,250000.0,23,4,12.429220196836383,9200.0,4,79,2,17,0,0
CUST100391,30,F,Ahmedabad,Mass Affluent,Business Owner,250000.0,222,2,12.429220196836383,15900.0,2,8,0,2,68,0
CUST100392,40,F,Surat,HNWI,Salaried,250000.0,154,3,12.429220196836383,8300.0,3,77,0,3,64,0
CUST100393,53,M,Lucknow,Retail,Self-Employed,250000.0,199,3,12.429220196836383,11500.0,3,82,0,9,1,0
CUST100394,59,M,Kochi,Retail,Retired,250000.0,23,2,12.429220196836383,33900.0,2,93,1,2,59,0
CUST100395,68,F,Hyderabad,Retail,Student,250000.0,205,1,12.429220196836383,45000.0,1,7,3,3,32,1
CUST100396,23,F,Pune,Retail,Salaried,366600.0,82,2,12.812029342152707,43000.0,2,49,1,16,19,0
CUST100397,31,M,Pune,Retail,Student,293800.0,98,2,12.590657946392092,4800.0,2,49,0,4,83,0
CUST100398,36,F,Chandigarh,Retail,Salaried,321100.0,215,1,12.679510994367368,25100.0,1,63,0,0,60,0
CUST100399,37,M,Hyderabad,Mass Affluent,Salaried,250000.0,177,4,12.429220196836383,15300.0,4,40,0,5,90,0
CUST100400,74,F,Chennai,Mass Affluent,Salaried,250000.0,125,5,12.429220196836383,7700.0,5,9,1,12,96,0
CUST100401,62,M,Mumbai,HNWI,Self-Employed,250000.0,162,1,12.429220196836383,17100.0,1,50,3,5,17,0
CUST100402,38,M,Bangalore,Mass Affluent,Salaried,250000.0,89,1,12.429220196836383,7700.0,1,23,0,8,79,0
CUST100403,73,F,Chandigarh,Retail,Salaried,345000.0,235,3,12.75130259456002,15700.0,3,20,1,7,78,0
CUST100404,47,F,Indore,SME,Salaried,250000.0,22,5,12.429220196836383,15700.0,5,29,2,8,31,0
CUST100405,48,M,Hyderabad,HNWI,Retired,318900.0,140,5,12.672635988772473,7700.0,5,29,0,4,78,0
CUST100406,44,M,Surat,Mass Affluent,Self-Employed,250000.0,16,5,12.429220196836383,11100.0,5,97,0,3,82,0
CUST100407,28,F,Jaipur,Retail,Self-Employed,250000.0,106,2,12.429220196836383,24800.0,2,87,2,16,39,0
CUST100408,71,M,Bhopal,Mass Affluent,Self-Employed,250000.0,124,5,12.429220196836383,30800.0,5,81,0,10,32,0
CUST100409,21,F,Chennai,Mass Affluent,Salaried,250000.0,201,2,12.429220196836383,5000.0,2,36,1,17,86,0
CUST100410,30,F,Chandigarh,Mass Affluent,Salaried,317000.0,225,1,12.666660207428574,31600.0,1,51,3,9,15,0
CUST100411,33,F,Kolkata,HNWI,Salaried,353000.0,181,3,12.77422616877261,51600.0,3,12,0,17,34,0
CUST100412,36,M,Surat,Corporate,Salaried,250000.0,231,2,12.429220196836383,22400.0,2,14,0,17,36,0
CUST100413,28,M,Kolkata,SME,Retired,342900.0,35,3,12.745197054748889,3900.0,3,71,1,19,53,0
CUST100414,21,F,Surat,Mass Affluent,Salaried,531700.0,129,3,13.183836580250489,9200.0,3,85,0,1,38,0
CUST100415,57,M,Kolkata,SME,Self-Employed,250000.0,145,4,12.429220196836383,19100.0,4,61,0,16,42,0
CUST100416,73,F,Indore,Corporate,Business Owner,268500.0,24,2,12.500609917318906,14200.0,2,35,2,6,39,0
CUST100417,27,M,Lucknow,Retail,Retired,250000.0,144,1,12.429220196836383,6800.0,1,10,0,4,56,0
CUST100418,37,F,Chennai,Mass Affluent,Salaried,250000.0,15,3,12.429220196836383,4600.0,3,77,3,14,17,0
CUST100419,48,M,Chandigarh,Retail,Retired,315600.0,153,2,12.662234036516644,29700.0,2,17,1,2,36,0
CUST100420,71,F,Surat,Retail,Self-Employed,476100.0,57,1,13.073385295579481,12600.0,1,50,0,19,32,0
CUST100421,58,F,Pune,Retail,Salaried,250000.0,226,2,12.429220196836383,7800.0,2,97,3,18,76,0
CUST100422,62,M,Bangalore,Mass Affluent,Business Owner,1331300.0,82,4,14.101667217565224,11100.0,4,41,0,0,75,0
CUST100423,52,M,Chandigarh,Retail,Salaried,323900.0,146,5,12.6881931925273,25900.0,5,59,0,19,10,0
CUST100424,43,M,Kochi,Retail,Business Owner,250000.0,148,3,12.429220196836383,27500.0,3,57,1,14,54,0
CUST100425,31,M,Surat,Retail,Self-Employed,580900.0,209,3,13.272335625445832,10300.0,3,78,2,3,80,0
CUST100426,67,M,Indore,Mass Affluent,Business Owner,250000.0,84,4,12.429220196836383,20300.0,4,43,2,15,48,0
CUST100427,64,M,Lucknow,Corporate,Business Owner,326800.0,89,1,12.697106701938823,3400.0,1,75,0,4,70,0
CUST100428,22,F,Hyderabad,SME,Self-Employed,250000.0,165,2,12.429220196836383,24900.0,2,2,0,19,23,0
CUST100429,59,F,Hyderabad,Retail,Salaried,250000.0,19,2,12.429220196836383,12400.0,2,34,2,18,88,0
CUST100430,25,M,Delhi,Retail,Salaried,478000.0,135,5,13.077368103521614,18400.0,5,51,0,0,84,1
CUST100431,60,M,Mumbai,Corporate,Retired,250000.0,93,1,12.429220196836383,10000.0,1,97,0,18,19,0
CUST100432,65,M,Surat,Retail,Self-Employed,755700.0,234,5,13.535401074284367,17300.0,5,45,0,9,55,0
CUST100433,28,F,Indore,SME,Retired,250000.0,130,3,12.429220196836383,5800.0,3,7,3,17,17,0
CUST100434,44,M,Bangalore,HNWI,Salaried,250000.0,186,1,12.429220196836383,42600.0,1,28,1,10,76,0
CUST100435,27,M,Jaipur,Mass Affluent,Salaried,250000.0,200,2,12.429220196836383,3600.0,2,61,2,11,16,0
CUST100436,51,M,Delhi,Retail,Business Owner,1520100.0,40,1,14.234287337983352,15400.0,1,19,1,6,21,0
CUST100437,71,F,Pune,Retail,Business Owner,442600.0,153,3,13.000423965972946,16500.0,3,42,2,7,87,0
CUST100438,25,M,Kochi,Mass Affluent,Salaried,374100.0,165,2,12.832281093414728,9200.0,2,51,3,2,35,0
CUST100439,42,F,Indore,Retail,Salaried,381600.0,109,3,12.852130839097908,16700.0,3,52,0,8,20,0
CUST100440,73,M,Chandigarh,Corporate,Retired,250000.0,52,2,12.429220196836383,14300.0,2,25,0,7,31,0
CUST100441,37,M,Chennai,Mass Affluent,Business Owner,1380000.0,114,3,14.137594781770806,20700.0,3,43,1,2,30,0
CUST100442,28,M,Chandigarh,Retail,Salaried,353200.0,17,2,12.774792578965013,42800.0,2,9,1,17,56,0
CUST100443,47,M,Kochi,Retail,Salaried,333900.0,239,4,12.718599820835916,23700.0,4,87,0,5,92,0
CUST100444,48,F,Kolkata,Mass Affluent,Salaried,484500.0,26,4,13.090874774294315,11200.0,4,86,0,16,37,0
CUST100445,56,M,Chennai,Retail,Salaried,250000.0,39,3,12.429220196836383,27800.0,3,5,0,2,0,0
CUST100446,37,M,Delhi,Mass Affluent,Salaried,250000.0,38,1,12.429220196836383,11200.0,1,80,1,5,26,0
CUST100447,72,M,Bhopal,Mass Affluent,Salaried,250000.0,54,5,12.429220196836383,8800.0,5,8,1,1,81,0
CUST100448,49,F,Hyderabad,Corporate,Business Owner,486400.0,49,4,13.094788665553034,12800.0,4,23,1,8,77,0
CUST100449,36,M,Chennai,Retail,Salaried,250000.0,152,4,12.429220196836383,18800.0,4,15,1,2,69,0
CUST100450,72,F,Pune,Retail,Business Owner,257700.0,32,1,12.459555277114108,9800.0,1,78,1,16,14,0
CUST100451,70,F,Bangalore,Corporate,Salaried,250000.0,170,4,12.429220196836383,21300.0,4,50,1,17,6,0
CUST100452,47,F,Indore,Mass Affluent,Salaried,250000.0,101,1,12.429220196836383,17600.0,1,56,0,9,60,0
CUST100453,22,F,Surat,HNWI,Salaried,250000.0,98,2,12.429220196836383,34200.0,2,4,0,14,84,0
