loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_purpose,age,annual_income,employment_type,months_on_book,num_products,segment,loan_to_income,emi_to_income,income_log,loan_amount_log,credit_bureau_score,default
LOAN200147,CUST101054,Home Loan,50000.0,16.17,36,Education,25,822900.0,Salaried,218,2,Retail,0.06076072426783327,0.020253574755944425,13.620591180807551,10.819798284210286,687,0
LOAN200148,CUST105370,Business Loan,431000.0,15.37,12,Home Purchase,63,384900.0,Business Owner,231,1,Mass Affluent,1.1197713691868019,1.1197713691868016,12.860741437345885,12.973865689268807,451,0
LOAN200149,CUST100136,Business Loan,63000.0,16.53,12,Education,53,250000.0,Salaried,79,1,Mass Affluent,0.252,0.252,12.429220196836383,11.050905878263567,401,0
LOAN200150,CUST107629,Business Loan,931000.0,17.9,120,Business Expansion,44,323500.0,Salaried,101,1,HNWI,2.8778979907264297,0.28778979907264296,12.686957484108422,13.744015630372484,364,1
LOAN200151,CUST102633,Education Loan,246000.0,14.81,240,Wedding,51,441200.0,Salaried,138,1,Corporate,0.557570262919311,0.02787851314596555,12.9972558329047,12.413090879946887,494,0
LOAN200152,CUST107401,Education Loan,409000.0,12.16,48,Education,68,408200.0,Salaried,114,3,SME,1.0019598236158747,0.25048995590396866,12.919514979134402,12.921472880009725,602,0
LOAN200153,CUST104952,Personal Loan,125000.0,11.48,48,Home Purchase,63,266200.0,Salaried,74,2,SME,0.4695717505634861,0.11739293764087153,12.492006941510096,11.736077016252437,432,0
LOAN200154,CUST103252,Education Loan,484000.0,16.78,12,Wedding,29,250000.0,Salaried,113,2,Corporate,1.936,1.9360000000000002,12.429220196836383,13.089842251812337,302,0
LOAN200155,CUST104343,Business Loan,50000.0,9.85,240,Medical Expense,34,288900.0,Student,194,1,Retail,0.17307026652821045,0.008653513326410523,12.573839347853667,10.819798284210286,485,1
LOAN200156,CUST103099,Home Loan,138000.0,15.18,120,Business Expansion,35,250000.0,Salaried,66,5,Retail,0.552,0.055200000000000006,12.429220196836383,11.835016210489899,410,0
LOAN200157,CUST101690,Personal Loan,118000.0,17.35,180,Home Purchase,62,326900.0,Salaried,71,2,Retail,0.3609666564698685,0.024064443764657897,12.697412651747085,11.678448377988165,457,1
LOAN200158,CUST105897,Education Loan,95000.0,15.08,24,Home Renovation,72,606200.0,Retired,205,3,Retail,0.15671395579016825,0.07835697789508414,13.314966893225067,11.461642696843066,599,0
LOAN200159,CUST100357,Home Loan,795000.0,10.65,84,Home Purchase,69,358100.0,Student,59,5,Retail,2.2200502652890255,0.31715003789843216,12.788570348498682,13.586098651497313,470,0
LOAN200160,CUST103119,Home Loan,128000.0,8.9,240,Travel,67,250000.0,Salaried,30,1,Retail,0.512,0.025600000000000005,12.429220196836383,11.759793355371237,421,0
LOAN200161,CUST102666,Auto Loan,1070000.0,12.78,12,Business Expansion,33,778200.0,Salaried,169,3,Retail,1.3749678745823695,1.3749678745823697,13.56474012454847,13.883170141017091,534,0
LOAN200162,CUST105096,Business Loan,893000.0,12.49,36,Debt Consolidation,54,250000.0,Self-Employed,90,1,Retail,3.572,1.1906666666666668,12.429220196836383,13.702342979678837,313,0
LOAN200163,CUST105692,Education Loan,54000.0,10.69,180,Education,68,250000.0,Salaried,146,3,SME,0.216,0.014400000000000001,12.429220196836383,10.896757843893464,541,0
LOAN200164,CUST104308,Home Loan,529000.0,12.56,48,Vehicle Purchase,64,250000.0,Retired,156,4,SME,2.116,0.529,12.429220196836383,13.178745601197818,336,1
LOAN200165,CUST101009,Home Loan,165000.0,13.87,84,Home Renovation,49,272800.0,Business Owner,182,2,Retail,0.6048387096774194,0.08640552995391705,12.516497870633875,12.013706813470414,452,0
LOAN200166,CUST104194,Home Loan,104000.0,13.01,240,Home Renovation,51,250000.0,Salaried,237,4,Mass Affluent,0.416,0.0208,12.429220196836383,11.552155793461898,474,0
LOAN200167,CUST105442,Personal Loan,266000.0,10.68,84,Debt Consolidation,70,475400.0,Self-Employed,44,2,Mass Affluent,0.5595288178376104,0.07993268826251577,13.071913937397815,12.491255347155265,489,0
LOAN200168,CUST107919,Personal Loan,250000.0,18.03,240,Vehicle Purchase,42,250000.0,Salaried,141,2,SME,1.0,0.05000000000000001,12.429220196836383,12.429220196836383,332,0
LOAN200169,CUST105814,Personal Loan,152000.0,16.08,36,Wedding,53,331300.0,Salaried,204,2,Corporate,0.45879867189858137,0.15293289063286047,12.710782606695746,11.931642378754141,559,0
LOAN200170,CUST102974,Home Loan,275000.0,17.01,60,Vehicle Purchase,21,250000.0,Retired,27,4,Retail,1.1,0.22,12.429220196836383,12.524530013005734,361,0
LOAN200171,CUST104402,Personal Loan,142000.0,11.73,120,Travel,42,250000.0,Salaried,147,5,Corporate,0.568,0.056799999999999996,12.429220196836383,11.863589378812122,444,0
LOAN200172,CUST104200,Business Loan,50000.0,12.16,36,Home Purchase,57,279500.0,Retired,104,1,Retail,0.17889087656529518,0.05963029218843172,12.540761149388421,10.819798284210286,386,0
LOAN200173,CUST102949,Auto Loan,50000.0,14.72,60,Home Purchase,49,397800.0,Business Owner,57,2,Retail,0.1256913021618904,0.02513826043237808,12.893707159224892,10.819798284210286,431,1
LOAN200174,CUST106146,Education Loan,360000.0,10.12,60,Business Expansion,50,371500.0,Salaried,101,2,Corporate,0.9690444145356663,0.19380888290713325,12.82530683492637,12.793862088206213,435,0
LOAN200175,CUST103621,Personal Loan,114000.0,17.88,36,Education,33,371000.0,Salaried,88,1,Retail,0.30727762803234504,0.10242587601078167,12.82396003700373,11.643962499267984,484,0
LOAN200176,CUST105434,Education Loan,196000.0,17.89,180,Education,49,250000.0,Self-Employed,164,4,Retail,0.784,0.05226666666666667,12.429220196836383,12.185875040240456,420,0
LOAN200177,CUST101580,Business Loan,399000.0,11.44,24,Home Renovation,37,250000.0,Salaried,138,1,Retail,1.596,0.798,12.429220196836383,12.896719202134523,319,0
LOAN200178,CUST107683,Home Loan,248000.0,16.49,48,Home Renovation,55,250000.0,Salaried,150,2,Retail,0.992,0.24800000000000003,12.429220196836383,12.421188057397055,348,0
LOAN200179,CUST104202,Personal Loan,148000.0,18.01,120,Education,39,250000.0,Salaried,80,5,Retail,0.592,0.0592,12.429220196836383,11.904974309480181,313,0
LOAN200180,CUST105732,Business Loan,146000.0,11.86,240,Medical Expense,66,673900.0,Salaried,52,1,HNWI,0.21664935450363557,0.010832467725181778,13.420838494832896,11.891368749982085,489,0
LOAN200181,CUST103321,Auto Loan,151000.0,15.6,60,Home Purchase,29,345300.0,Salaried,60,5,Mass Affluent,0.43730089777005504,0.087460179554011,12.752171779406325,11.92504173829169,406,0
LOAN200182,CUST101785,Home Loan,67000.0,13.61,60,Medical Expense,34,541900.0,Business Owner,193,3,HNWI,0.12363904779479609,0.02472780955895922,13.202838606911426,11.112462823634855,524,0
LOAN200183,CUST105352,Education Loan,71000.0,9.17,84,Wedding,27,502500.0,Business Owner,26,1,Mass Affluent,0.14129353233830846,0.020184790334044064,13.12735290896314,11.170449240431308,545,0
LOAN200184,CUST104106,Personal Loan,61000.0,16.69,48,Education,26,250000.0,Salaried,53,3,Retail,0.244,0.061,12.429220196836383,11.0186455364637,430,0
LOAN200185,CUST105976,Home Loan,69000.0,17.79,84,Home Renovation,71,250000.0,Retired,97,2,Mass Affluent,0.276,0.03942857142857143,12.429220196836383,11.141876276228,402,0
LOAN200186,CUST105864,Home Loan,120000.0,10.22,48,Travel,70,292400.0,Salaried,158,2,Corporate,0.4103967168262654,0.10259917920656635,12.585881426824553,11.695255355062795,481,0
LOAN200187,CUST102802,Education Loan,139000.0,15.56,240,Home Purchase,74,721200.0,Salaried,125,1,Retail,0.19273433166943982,0.009636716583471991,13.488673156888265,11.842236406331555,474,0
LOAN200188,CUST106701,Business Loan,165000.0,17.12,120,Education,22,517900.0,Salaried,193,2,Mass Affluent,0.31859432322842246,0.031859432322842246,13.157539383284805,12.013706813470414,526,0
LOAN200189,CUST104716,Auto Loan,213000.0,16.18,48,Wedding,69,335500.0,Business Owner,168,3,Mass Affluent,0.6348733233979136,0.1587183308494784,12.723380216015363,12.269052139516223,556,0
LOAN200190,CUST102992,Personal Loan,390000.0,15.2,240,Business Expansion,31,250000.0,Business Owner,24,1,Retail,1.56,0.078,12.429220196836383,12.873904582205107,355,0
LOAN200191,CUST106095,Home Loan,196000.0,13.65,36,Debt Consolidation,55,842400.0,Self-Employed,204,1,Retail,0.23266856600189934,0.07755618866729978,13.644011426885719,12.185875040240456,552,0
LOAN200192,CUST101134,Business Loan,134000.0,9.35,84,Debt Consolidation,54,351300.0,Business Owner,156,2,Retail,0.3814403643609451,0.05449148062299215,12.76939868481975,11.80560254159177,396,0
LOAN200193,CUST102610,Personal Loan,65000.0,11.01,120,Travel,73,250000.0,Self-Employed,216,1,Retail,0.26,0.026,12.429220196836383,11.082157933374816,502,0
LOAN200194,CUST105444,Auto Loan,163000.0,9.36,240,Medical Expense,34,590900.0,Salaried,29,2,Corporate,0.2758503976984261,0.013792519884921306,13.289403769666063,12.001511614739405,581,0
LOAN200195,CUST102354,Education Loan,628000.0,14.07,48,Vehicle Purchase,37,250000.0,Retired,21,2,SME,2.512,0.6280000000000001,12.429220196836383,13.350297037805756,342,0
LOAN200196,CUST104920,Business Loan,118000.0,17.73,240,Vehicle Purchase,73,250000.0,Salaried,154,3,Retail,0.472,0.023600000000000003,12.429220196836383,11.678448377988165,435,0
LOAN200197,CUST105943,Business Loan,161000.0,16.1,240,Business Expansion,56,335800.0,Salaried,230,2,Retail,0.4794520547945205,0.02397260273972603,12.724274001584217,11.989165855127435,482,0
LOAN200198,CUST101093,Home Loan,315000.0,14.34,240,Business Expansion,42,905900.0,Self-Employed,204,1,HNWI,0.3477204989513191,0.017386024947565956,13.71668530753137,12.660331092405906,683,0
LOAN200199,CUST104262,Education Loan,97000.0,11.51,84,Medical Expense,36,549400.0,Self-Employed,213,1,SME,0.17655624317437205,0.02522232045348172,13.21658387280911,11.48247656671073,536,0
LOAN200200,CUST105955,Personal Loan,347000.0,14.13,84,Wedding,59,286700.0,Student,89,3,Retail,1.2103243808859434,0.1729034829837062,12.566195139831894,12.757082940769225,377,0
LOAN200201,CUST103925,Personal Loan,237000.0,8.77,60,Education,51,250000.0,Self-Employed,221,2,Corporate,0.948,0.18960000000000002,12.429220196836383,12.37581963951765,396,0
LOAN200202,CUST100715,Personal Loan,276000.0,10.18,12,Vehicle Purchase,64,250000.0,Salaried,170,1,Retail,1.104,1.104,12.429220196836383,12.52815976788113,433,0
LOAN200203,CUST102580,Home Loan,197000.0,8.64,24,Travel,41,292600.0,Salaried,24,4,HNWI,0.6732740943267259,0.336637047163363,12.586565185197317,12.190964083849375,334,0
LOAN200204,CUST104373,Business Loan,83000.0,9.85,84,Debt Consolidation,65,250000.0,Salaried,218,4,Mass Affluent,0.332,0.04742857142857143,12.429220196836383,11.326607934898927,496,1
LOAN200205,CUST103452,Business Loan,101000.0,13.84,24,Debt Consolidation,45,250000.0,Salaried,19,1,Corporate,0.404,0.20199999999999999,12.429220196836383,11.522885696764481,428,0
LOAN200206,CUST102491,Personal Loan,711000.0,12.37,60,Home Renovation,35,250000.0,Salaried,183,2,HNWI,2.844,0.5688000000000001,12.429220196836383,13.47442911525415,425,0
LOAN200207,CUST101756,Education Loan,262000.0,11.24,120,Education,39,436400.0,Retired,236,1,SME,0.6003666361136571,0.060036663611365726,12.986316824414137,12.476103599529843,469,0
LOAN200208,CUST103263,Home Loan,124000.0,17.63,48,Business Expansion,67,250000.0,Salaried,169,1,Retail,0.496,0.12400000000000001,12.429220196836383,11.728044909070785,359,0
LOAN200209,CUST101094,Business Loan,220000.0,11.3,48,Medical Expense,38,318100.0,Self-Employed,131,2,Retail,0.6916064130776486,0.17290160326941212,12.670124221397808,12.301387370778713,472,0
LOAN200210,CUST104739,Education Loan,181000.0,14.66,240,Medical Expense,49,341300.0,Salaried,89,4,Corporate,0.5303252270729564,0.026516261353647815,12.740520064864135,12.10625783509458,473,0
LOAN200211,CUST106117,Home Loan,152000.0,9.65,36,Business Expansion,32,355900.0,Salaried,170,3,Retail,0.4270862601854454,0.1423620867284818,12.782407881272364,11.931642378754141,419,0
LOAN200212,CUST106871,Auto Loan,361000.0,10.12,60,Wedding,51,250000.0,Self-Employed,232,5,Retail,1.444,0.28880000000000006,12.429220196836383,12.796636007394284,429,0
LOAN200213,CUST103740,Home Loan,491000.0,17.93,36,Home Renovation,33,842400.0,Business Owner,67,3,Mass Affluent,0.5828584995251662,0.19428616650838873,13.644011426885719,13.104201443434462,561,0
LOAN200214,CUST101425,Business Loan,191000.0,15.7,84,Medical Expense,64,569100.0,Self-Employed,22,3,Retail,0.33561764189070464,0.047945377412957804,13.2518132017501,12.160033942617156,528,1
LOAN200215,CUST104676,Education Loan,190000.0,9.74,180,Home Purchase,51,256300.0,Salaried,178,2,Corporate,0.74131876706984,0.04942125113798934,12.454107814022272,12.154784614286667,443,0
LOAN200216,CUST103281,Personal Loan,358000.0,15.03,12,Home Purchase,61,250000.0,Salaried,14,2,Retail,1.432,1.432,12.429220196836383,12.788291058675025,306,0
LOAN200217,CUST104033,Home Loan,140000.0,18.28,24,Medical Expense,36,362900.0,Salaried,41,1,Retail,0.3857812069440617,0.19289060347203085,12.801885348777414,11.849404844423074,429,0
LOAN200218,CUST103806,Auto Loan,133000.0,10.68,60,Medical Expense,26,250000.0,Business Owner,196,1,Corporate,0.532,0.1064,12.429220196836383,11.798111925972618,393,1
LOAN200219,CUST107093,Auto Loan,72000.0,10.98,180,Business Expansion,46,250000.0,Salaried,208,1,HNWI,0.288,0.019200000000000002,12.429220196836383,11.184435286790631,592,0
LOAN200220,CUST100091,Home Loan,165000.0,9.57,240,Business Expansion,64,250000.0,Self-Employed,56,3,Retail,0.66,0.033,12.429220196836383,12.013706813470414,307,0
LOAN200221,CUST103661,Home Loan,104000.0,10.99,240,Education,46,350400.0,Self-Employed,137,1,Mass Affluent,0.2968036529680365,0.014840182648401826,12.76683349192158,11.552155793461898,435,0
LOAN200222,CUST101894,Auto Loan,249000.0,16.72,48,Business Expansion,28,527400.0,Student,41,2,Retail,0.472127417519909,0.11803185437997725,13.175716448993573,12.425212191503038,493,0
LOAN200223,CUST103781,Business Loan,136000.0,12.48,84,Business Expansion,33,250000.0,Salaried,42,5,Mass Affluent,0.544,0.07771428571428572,12.429220196836383,11.820417517632333,512,0
LOAN200224,CUST105560,Education Loan,324000.0,9.96,24,Debt Consolidation,46,250000.0,Salaried,172,2,Retail,1.296,0.648,12.429220196836383,12.688501881189456,426,0
LOAN200225,CUST101472,Home Loan,132000.0,15.32,120,Business Expansion,45,291000.0,Retired,229,4,Retail,0.4536082474226804,0.04536082474226804,12.581081982573842,11.790564777297387,418,0
LOAN200226,CUST100180,Education Loan,221000.0,14.52,180,Travel,71,250000.0,Salaried,38,1,Retail,0.884,0.05893333333333334,12.429220196836383,12.30592250537653,377,0
LOAN200227,CUST102692,Auto Loan,53000.0,17.48,12,Medical Expense,70,573800.0,Self-Employed,77,1,HNWI,0.09236667828511677,0.09236667828511677,13.260037925295398,10.87806606028079,510,0
LOAN200228,CUST101890,Auto Loan,196000.0,8.99,12,Home Purchase,31,250000.0,Salaried,22,2,Corporate,0.784,0.784,12.429220196836383,12.185875040240456,434,0
LOAN200229,CUST105675,Home Loan,216000.0,11.82,84,Business Expansion,35,250000.0,Salaried,159,1,Retail,0.864,0.12342857142857144,12.429220196836383,12.283038316285214,429,0
LOAN200230,CUST100805,Auto Loan,485000.0,16.11,48,Vehicle Purchase,63,365100.0,Student,161,2,Retail,1.3284031772117229,0.33210079430293066,12.8079293066156,13.091906231773164,476,0
LOAN200231,CUST102527,Auto Loan,102000.0,9.57,12,Travel,72,250000.0,Self-Employed,217,1,Corporate,0.408,0.40800000000000003,12.429220196836383,11.532737896139919,509,0
LOAN200232,CUST100634,Personal Loan,140000.0,14.06,180,Business Expansion,30,702800.0,Salaried,13,1,Retail,0.199203187250996,0.013280212483399736,13.462829058173975,11.849404844423074,495,0
LOAN200233,CUST107269,Personal Loan,345000.0,12.44,24,Education,52,250000.0,Salaried,217,1,Retail,1.38,0.6900000000000001,12.429220196836383,12.75130259456002,550,0
LOAN200234,CUST101495,Business Loan,206000.0,12.95,48,Debt Consolidation,44,374000.0,Salaried,204,4,Retail,0.5508021390374331,0.13770053475935828,12.832013750189885,12.235636302128867,593,0
LOAN200235,CUST106179,Education Loan,945000.0,8.54,120,Home Purchase,70,564600.0,Self-Employed,192,1,Corporate,1.6737513283740701,0.16737513283740701,13.243874565965385,13.758941264676379,521,0
LOAN200236,CUST101599,Auto Loan,573000.0,16.24,60,Home Renovation,59,448700.0,Retired,168,3,Mass Affluent,1.2770225094718075,0.2554045018943615,13.014112020622166,13.258642740896052,476,0
LOAN200237,CUST101352,Personal Loan,127000.0,10.82,60,Medical Expense,47,250000.0,Self-Employed,214,1,HNWI,0.508,0.1016,12.429220196836383,11.751950239425476,474,0
LOAN200238,CUST103102,Personal Loan,546000.0,13.1,120,Home Renovation,21,250000.0,Business Owner,174,1,HNWI,2.184,0.2184,12.429220196836383,13.210376086227196,390,0
LOAN200239,CUST101259,Personal Loan,160000.0,13.85,120,Wedding,64,250000.0,Salaried,167,2,Corporate,0.64,0.064,12.429220196836383,11.982935344196433,457,0
LOAN200240,CUST104308,Auto Loan,184000.0,18.44,84,Vehicle Purchase,64,250000.0,Retired,156,4,SME,0.736,0.10514285714285715,12.429220196836383,12.122696471358964,468,1
LOAN200241,CUST104855,Business Loan,369000.0,15.35,120,Education,58,250000.0,Business Owner,105,1,Retail,1.476,0.1476,12.429220196836383,12.818554633046093,416,0
LOAN200242,CUST105273,Home Loan,488000.0,10.23,24,Debt Consolidation,46,250000.0,Salaried,204,2,Mass Affluent,1.952,0.976,12.429220196836383,13.098072734013513,475,0
LOAN200243,CUST107212,Business Loan,191000.0,13.09,48,Wedding,48,448100.0,Salaried,194,2,SME,0.42624414193260435,0.10656103548315109,13.012773932416467,12.160033942617156,598,0
LOAN200244,CUST106328,Home Loan,158000.0,12.81,240,Vehicle Purchase,25,250000.0,Self-Employed,138,2,Retail,0.632,0.0316,12.429220196836383,11.970356641102999,457,1
LOAN200245,CUST101739,Personal Loan,225000.0,18.02,24,Business Expansion,32,585300.0,Retired,48,5,Mass Affluent,0.3844182470527934,0.1922091235263967,13.279881523803395,12.323860125621126,504,0
LOAN200246,CUST106981,Education Loan,83000.0,17.55,180,Medical Expense,52,265800.0,Salaried,183,1,Mass Affluent,0.3122648607975922,0.020817657386506143,12.490503187481444,11.326607934898927,411,1
LOAN200247,CUST100039,Business Loan,75000.0,16.56,24,Vehicle Purchase,55,250000.0,Salaried,220,3,Mass Affluent,0.3,0.15000000000000002,12.429220196836383,11.225256725762893,462,0
LOAN200248,CUST106953,Personal Loan,131000.0,14.68,240,Travel,65,320500.0,Salaried,195,3,Retail,0.40873634945397813,0.02043681747269891,12.677640675462799,11.782960235741939,490,0
LOAN200249,CUST100551,Education Loan,460000.0,13.67,84,Education,42,726800.0,Salaried,161,1,Retail,0.6329113924050633,0.09041591320072333,13.496407991397538,13.038983942375959,634,0
LOAN200250,CUST101648,Home Loan,101000.0,12.2,48,Debt Consolidation,73,645600.0,Salaried,167,2,Retail,0.15644361833952913,0.039110904584882276,13.377936944883393,11.522885696764481,530,0
LOAN200251,CUST102102,Education Loan,171000.0,17.49,36,Vehicle Purchase,30,316400.0,Retired,106,1,Corporate,0.5404551201011378,0.18015170670037925,12.6647656754269,12.049424683420915,451,0
