entity_id,entity_type,country,doc_type,doc_verified,num_bank_accounts,txn_volume_monthly,has_pep_link,has_sanction_link,adverse_media_hits,years_in_business,ownership_transparency,txn_volume_log,high_risk_country,risk_score,risk_category,alert_flag
ENT300239,Corporate,Cyprus,PAN,1,4,19900.0,0,0,1,17,Medium,9.898525260706313,1,20,Low,0
ENT300240,Corporate,Panama,PAN,1,5,66900.0,0,0,0,3,High,11.110969193687714,1,12,Low,0
ENT300241,Corporate,Singapore,Passport,1,3,211400.0,0,0,0,18,Medium,12.261512082776054,0,0,Low,0
ENT300242,Individual,USA,Voter ID,1,3,310400.0,0,0,0,8,High,12.645620288935495,0,0,Low,0
ENT300243,Partnership,India,Aadhaar,1,2,499400.0,0,0,0,12,High,13.121164659228688,0,0,Low,0
ENT300244,Individual,Cayman Islands,Driving License,1,7,444000.0,0,0,0,19,High,13.003582093664077,1,12,Low,0
ENT300245,Corporate,UAE,PAN,1,2,104800.0,0,0,0,9,Medium,11.559818592808288,0,0,Low,0
ENT300246,Individual,Mauritius,Driving License,1,3,55400.0,0,0,1,4,Medium,10.922352923113982,1,20,Low,0
ENT300247,Individual,Seychelles,Voter ID,1,1,42400.0,0,0,0,7,High,10.65492722584759,1,12,Low,0
ENT300248,Corporate,Cyprus,Passport,1,3,54900.0,0,0,3,6,Medium,10.91328684226798,1,36,Medium,0
ENT300249,Corporate,UK,PAN,1,5,77000.0,0,0,0,4,High,11.251573687764477,0,0,Low,0
ENT300250,Corporate,Mauritius,Driving License,0,1,21100.0,0,0,0,12,High,9.957075711706057,1,17,Low,0
ENT300251,Individual,Panama,Driving License,1,2,20500.0,0,0,0,5,Medium,9.928228944424575,1,12,Low,0
ENT300252,Corporate,Cayman Islands,Voter ID,1,6,85400.0,0,0,0,26,High,11.355113089309977,1,12,Low,0
ENT300253,Corporate,India,PAN,1,6,63200.0,0,0,0,19,High,11.05407540279458,0,0,Low,0
ENT300254,Individual,UK,Driving License,1,5,118000.0,0,0,0,27,High,11.678448377988165,0,0,Low,0
ENT300255,Corporate,China,Voter ID,1,2,23800.0,1,0,0,19,High,10.077482875583607,0,15,Low,1
ENT300256,Corporate,UAE,Driving License,1,1,210100.0,0,0,0,15,High,12.255343646460032,0,0,Low,0
ENT300257,Individual,Singapore,Aadhaar,1,7,62700.0,0,0,0,17,Low,11.046132675457146,0,6,Low,0
ENT300258,Individual,Mauritius,Driving License,1,1,12000.0,0,0,0,18,High,9.392745258631441,1,12,Low,0
ENT300259,Individual,Germany,Voter ID,1,4,46600.0,0,0,2,16,High,10.74937727911096,0,16,Low,0
ENT300260,Individual,China,Voter ID,1,1,16600.0,0,0,0,15,High,9.717218213494077,0,0,Low,0
ENT300261,Individual,Singapore,Passport,1,6,46300.0,1,0,0,14,High,10.742918838113225,0,15,Low,1
ENT300262,Trust,China,Driving License,1,4,105500.0,0,0,1,28,High,11.566475710526321,0,8,Low,0
ENT300263,Trust,UAE,Passport,0,1,21100.0,0,0,0,18,Medium,9.957075711706057,0,5,Low,0
ENT300264,Individual,Panama,Voter ID,1,3,37800.0,0,0,0,14,High,10.540090836284206,1,12,Low,0
ENT300265,Individual,Germany,Aadhaar,1,4,37600.0,0,0,0,25,High,10.534785924769006,0,0,Low,0
ENT300266,Partnership,Cyprus,Passport,1,2,72400.0,0,0,1,6,High,11.189975390433117,1,20,Low,0
ENT300267,Individual,Cyprus,Passport,1,2,217000.0,0,0,0,3,High,12.28765724080691,1,12,Low,0
ENT300268,Individual,Mauritius,Voter ID,1,4,112000.0,1,0,0,16,Medium,11.626263078808801,1,27,Medium,1
ENT300269,Corporate,China,Driving License,1,5,41400.0,0,0,0,1,High,10.63106031411106,0,0,Low,0
ENT300270,Corporate,UAE,Voter ID,1,4,245500.0,0,0,0,2,Medium,12.411056299528171,0,0,Low,0
ENT300271,Individual,India,Voter ID,1,6,9400.0,0,0,0,26,High,9.148571345578551,0,0,Low,0
ENT300272,Individual,Germany,Aadhaar,1,4,218800.0,0,0,0,26,High,12.295917919903431,0,0,Low,0
ENT300273,Individual,Cayman Islands,Driving License,0,7,72100.0,0,0,0,26,High,11.185823192802378,1,17,Low,0
ENT300274,Corporate,Switzerland,Driving License,1,6,24600.0,1,0,0,7,High,10.110542371500753,0,15,Low,1
ENT300275,Individual,Singapore,Driving License,1,5,43100.0,0,0,0,25,Low,10.67130147767883,0,6,Low,0
ENT300276,Corporate,China,PAN,1,1,46900.0,0,0,0,13,High,10.75579427616868,0,0,Low,0
ENT300277,Individual,Cyprus,Aadhaar,1,4,48000.0,0,0,0,5,High,10.778977123006351,1,12,Low,0
ENT300278,Corporate,Cayman Islands,Voter ID,1,4,107800.0,0,0,0,21,Low,11.588042213851855,1,18,Low,0
ENT300279,Individual,UK,Aadhaar,0,7,8700.0,0,0,0,3,High,9.071193240566025,0,5,Low,0
ENT300280,Individual,USA,Voter ID,1,3,79300.0,0,0,0,25,High,11.281006017883909,0,0,Low,0
ENT300281,Corporate,Switzerland,Passport,1,3,39100.0,0,0,1,16,Medium,10.573903321093981,0,8,Low,0
ENT300282,Individual,Singapore,Voter ID,1,3,116400.0,1,0,2,16,High,11.664796405307863,0,31,Medium,1
ENT300283,Corporate,Germany,Driving License,1,6,1477600.0,0,0,0,7,High,14.205930384640084,0,1,Low,0
ENT300284,Individual,Singapore,Voter ID,0,7,374400.0,0,0,1,13,High,12.833082694522178,0,13,Low,0
ENT300285,Individual,UK,Aadhaar,1,4,56000.0,0,0,3,25,Medium,10.933124826700707,0,24,Medium,0
ENT300286,Corporate,Singapore,Passport,1,1,5200.0,0,0,0,14,Medium,8.556606193773073,0,0,Low,0
ENT300287,Individual,Singapore,Voter ID,1,6,20100.0,0,0,0,1,Medium,9.908524844053396,0,0,Low,0
ENT300288,Individual,Seychelles,Driving License,1,4,58900.0,0,0,0,20,Medium,10.983613347424248,1,12,Low,0
ENT300289,Individual,Mauritius,Driving License,1,4,137400.0,0,0,0,14,High,11.83065893676428,1,12,Low,0
ENT300290,Corporate,USA,Voter ID,1,3,46100.0,0,0,0,17,High,10.738589920723442,0,0,Low,0
ENT300291,Corporate,Mauritius,Voter ID,1,2,2900.0,0,0,0,27,Low,7.972810784121404,1,18,Low,0
ENT300292,Individual,BVI,Passport,1,7,53700.0,0,0,0,26,Medium,10.891186902297498,1,12,Low,0
ENT300293,Partnership,India,Aadhaar,1,2,12400.0,0,0,0,29,High,9.425532393502772,0,0,Low,0
ENT300294,Individual,Germany,Aadhaar,1,4,37400.0,1,0,0,4,High,10.529452721013085,0,15,Low,1
ENT300295,Individual,BVI,Voter ID,0,4,145900.0,0,0,0,29,Low,11.890683588496984,1,23,Medium,0
ENT300296,Partnership,BVI,Voter ID,1,6,636400.0,0,0,1,23,High,13.363584146783316,1,20,Low,0
ENT300297,Individual,USA,Driving License,1,5,84200.0,0,0,0,4,Medium,11.340962076644454,0,0,Low,0
ENT300298,Individual,Panama,PAN,1,3,87600.0,0,0,1,10,Low,11.38054769238444,1,26,Medium,0
ENT300299,Individual,UK,Driving License,1,4,29800.0,0,0,0,20,High,10.30229722897745,0,0,Low,0
ENT300300,Individual,Switzerland,Voter ID,1,4,124700.0,0,0,1,28,High,11.733674150882164,0,8,Low,0
ENT300301,Corporate,India,Aadhaar,1,5,9800.0,0,0,0,10,High,9.19023970026918,0,0,Low,0
ENT300302,Corporate,Switzerland,Passport,1,7,15700.0,0,0,0,4,Medium,9.661479683575521,0,0,Low,0
ENT300303,Individual,India,Voter ID,1,3,130400.0,0,0,1,11,Medium,11.778369597156942,0,8,Low,0
ENT300304,Individual,UK,Passport,1,3,108400.0,0,0,0,14,High,11.593592593037384,0,0,Low,0
ENT300305,Partnership,Panama,Passport,1,5,68400.0,0,0,0,19,Medium,11.133142723386813,1,12,Low,0
ENT300306,Individual,Mauritius,PAN,1,4,34700.0,0,0,1,15,High,10.454523783963511,1,20,Low,0
ENT300307,Corporate,Cyprus,Voter ID,0,2,75500.0,0,0,0,15,High,11.231901180182515,1,17,Low,0
ENT300308,Corporate,Germany,Aadhaar,0,3,19800.0,0,0,0,23,Medium,9.893487720457795,0,5,Low,0
ENT300309,Individual,Germany,Passport,1,3,42300.0,0,0,0,16,High,10.652566005416872,0,0,Low,0
ENT300310,Corporate,Cayman Islands,Aadhaar,0,7,16400.0,0,0,0,17,Low,9.70509758756311,1,23,Medium,0
ENT300311,Individual,Switzerland,Aadhaar,1,1,131800.0,0,0,0,2,High,11.789048488275174,0,0,Low,0
ENT300312,Corporate,China,PAN,1,3,73400.0,0,0,0,5,Medium,11.203692838488003,0,0,Low,0
ENT300313,Corporate,Cyprus,Driving License,1,2,27200.0,0,0,0,14,High,10.211009016314165,1,12,Low,0
ENT300314,Corporate,Cayman Islands,Passport,1,5,85900.0,0,0,0,12,Low,11.360950749348124,1,18,Low,0
ENT300315,Trust,Seychelles,Aadhaar,1,2,22800.0,0,0,1,16,High,10.034559673629849,1,20,Low,0
ENT300316,Corporate,Seychelles,PAN,1,1,100200.0,0,0,0,25,High,11.514933447623022,1,12,Low,0
ENT300317,Trust,UK,Voter ID,1,7,19600.0,0,0,0,26,High,9.883335864325275,0,0,Low,0
ENT300318,Individual,UAE,PAN,1,5,42700.0,0,0,3,11,Medium,10.661977618146238,0,24,Medium,0
ENT300319,Corporate,Cyprus,Voter ID,1,4,40400.0,0,0,0,5,High,10.606609816118151,1,12,Low,0
ENT300320,Individual,Cayman Islands,PAN,1,1,42600.0,0,0,0,24,Low,10.659633006160352,1,18,Low,0
ENT300321,Individual,USA,PAN,1,2,170800.0,0,0,0,12,High,12.048254415120404,0,0,Low,0
ENT300322,Trust,China,Aadhaar,1,7,165900.0,0,0,0,28,Medium,12.019146503887916,0,0,Low,0
ENT300323,Individual,USA,Driving License,1,2,299700.0,0,0,0,17,High,12.610540589969192,0,0,Low,0
ENT300324,Partnership,Mauritius,Aadhaar,1,5,1300.0,0,0,0,8,Low,7.170888478512505,1,18,Low,0
ENT300325,Corporate,USA,PAN,1,1,108900.0,0,0,0,3,High,11.598194491615347,0,0,Low,0
ENT300326,Individual,Hong Kong,Driving License,1,2,87900.0,0,0,0,7,High,11.383966460172834,0,0,Low,0
ENT300327,Individual,Cayman Islands,Voter ID,1,3,67700.0,0,0,0,3,High,11.12285622984002,1,12,Low,0
ENT300328,Corporate,BVI,Aadhaar,1,2,30100.0,0,0,0,1,Medium,10.31231367277647,1,12,Low,0
ENT300329,Partnership,UK,Passport,1,2,126900.0,0,0,0,11,Low,11.751162533892076,0,6,Low,0
ENT300330,Corporate,Panama,Voter ID,1,5,57000.0,0,0,1,16,Medium,10.950824090522445,1,20,Low,0
ENT300331,Corporate,Germany,PAN,1,2,43700.0,0,0,0,11,High,10.685126264117057,0,0,Low,0
ENT300332,Corporate,UAE,Passport,1,3,37300.0,0,0,0,22,Low,10.526775414924009,0,6,Low,0
ENT300333,Partnership,Panama,Aadhaar,1,4,217900.0,0,0,0,8,Medium,12.29179611018331,1,12,Low,0
ENT300334,Corporate,BVI,Passport,1,2,43300.0,0,0,0,25,High,10.675931008412125,1,12,Low,0
ENT300335,Individual,Seychelles,Passport,1,4,16500.0,0,0,1,1,Medium,9.711176264112805,1,20,Low,0
ENT300336,Corporate,Cyprus,Aadhaar,1,3,256300.0,0,0,0,13,High,12.454107814022272,1,12,Low,0
ENT300337,Partnership,Mauritius,Aadhaar,1,5,198300.0,0,0,0,17,Low,12.197541357359519,1,18,Low,0
ENT300338,Corporate,Panama,Passport,1,4,75900.0,0,1,0,25,High,11.237185138527495,1,52,High,1
ENT300339,Individual,Panama,Voter ID,0,3,55400.0,0,0,0,4,High,10.922352923113982,1,17,Low,0
ENT300340,Corporate,UAE,PAN,1,4,179800.0,0,0,1,14,Low,12.099605962739451,0,14,Low,0
ENT300341,Partnership,Hong Kong,PAN,0,5,201800.0,0,0,0,14,Low,12.215037342290755,0,11,Low,0
ENT300342,Individual,UK,PAN,0,7,74800.0,0,0,0,21,High,11.222586532857163,0,5,Low,0
ENT300343,Individual,UAE,Voter ID,1,7,75700.0,0,0,0,3,High,11.234546649377918,0,0,Low,0
ENT300344,Individual,UAE,PAN,1,1,92200.0,0,0,0,19,Medium,11.431726255472853,0,0,Low,0
ENT300345,Individual,BVI,Aadhaar,1,4,25500.0,0,0,0,7,High,10.146472946063877,1,12,Low,0
ENT300346,Corporate,Mauritius,PAN,1,5,125800.0,0,0,0,19,Medium,11.74245657234248,1,12,Low,0
ENT300347,Individual,Panama,Aadhaar,1,4,103600.0,0,0,0,19,Low,11.548302261270587,1,18,Low,0
ENT300348,Individual,Cyprus,Aadhaar,1,6,9900.0,0,0,0,23,Medium,9.200391041122515,1,12,Low,0
ENT300349,Individual,Hong Kong,PAN,1,7,19100.0,0,0,0,1,High,9.857495968685136,0,0,Low,0
ENT300350,Individual,Cyprus,Driving License,1,6,53700.0,0,0,2,19,High,10.891186902297498,1,28,Medium,0
ENT300351,Individual,Panama,Passport,1,3,199100.0,0,0,0,23,Medium,12.201567512641383,1,12,Low,0
ENT300352,Individual,Mauritius,Voter ID,1,4,51800.0,0,0,0,23,High,10.85516473308054,1,12,Low,0
ENT300353,Corporate,Mauritius,Driving License,0,1,123600.0,0,0,0,16,Medium,11.724813914587886,1,17,Low,0
ENT300354,Partnership,Mauritius,Passport,0,5,58200.0,0,0,0,23,Low,10.971657815702502,1,23,Medium,0
ENT300355,Individual,UK,Aadhaar,1,6,45400.0,0,0,1,2,Medium,10.723289410218579,0,8,Low,0
ENT300356,Trust,Cyprus,Aadhaar,1,7,21700.0,0,0,0,4,Medium,9.985113621416073,1,12,Low,0
ENT300357,Individual,Switzerland,Aadhaar,1,5,24900.0,0,0,0,22,Low,10.122663242288953,0,6,Low,0
ENT300358,Corporate,Switzerland,PAN,1,3,55400.0,0,0,0,19,Medium,10.922352923113982,0,0,Low,0
ENT300359,Corporate,Cyprus,Passport,1,2,646300.0,0,0,0,29,Low,13.37902061851886,1,18,Low,0
ENT300360,Individual,Switzerland,Passport,1,4,20600.0,0,0,0,6,High,9.933094897288786,0,0,Low,0
ENT300361,Corporate,Cyprus,Voter ID,1,5,67100.0,0,0,0,20,High,11.11395422597838,1,12,Low,0
ENT300362,Individual,Seychelles,Passport,1,6,110900.0,0,0,0,12,High,11.616393190430356,1,12,Low,0
ENT300363,Partnership,Hong Kong,Driving License,1,1,49200.0,0,0,0,7,Medium,10.803669227477098,0,0,Low,0
ENT300364,Corporate,UK,Aadhaar,0,7,30900.0,0,0,0,23,Medium,10.33854382482173,0,5,Low,0
ENT300365,Individual,India,Voter ID,1,5,283800.0,0,0,0,4,High,12.556028567310046,0,0,Low,0
ENT300366,Partnership,Singapore,PAN,1,6,9400.0,0,0,0,8,Medium,9.148571345578551,0,0,Low,0
ENT300367,Individual,Singapore,Voter ID,1,4,4600.0,0,0,0,21,Low,8.434028950155469,0,6,Low,0
ENT300368,Corporate,Hong Kong,Passport,1,4,31600.0,0,0,0,24,High,10.360944044643913,0,0,Low,0
ENT300369,Corporate,BVI,PAN,1,2,49000.0,0,0,1,5,Medium,10.799595985047786,1,20,Low,0
ENT300370,Individual,Seychelles,PAN,1,3,31500.0,0,0,0,29,High,10.357774570341576,1,12,Low,0
ENT300371,Corporate,Panama,PAN,1,1,28800.0,0,0,0,6,Medium,10.268165387743457,1,12,Low,0
ENT300372,Individual,Singapore,Passport,1,1,183100.0,0,0,0,1,Medium,12.117793192144138,0,0,Low,0
ENT300373,Corporate,China,PAN,1,6,612700.0,0,1,0,6,Low,13.325632330832539,0,46,High,1
ENT300374,Individual,China,PAN,1,7,54800.0,0,1,0,11,High,10.911463720944793,0,40,Medium,1
ENT300375,Trust,China,PAN,1,4,62900.0,0,0,2,26,High,11.049317340813348,0,16,Low,0
ENT300376,Individual,China,Passport,1,5,40800.0,0,0,0,18,Low,10.616461869895815,0,6,Low,0
ENT300377,Individual,Seychelles,Driving License,1,7,123000.0,0,0,0,27,Medium,11.719947764402807,1,12,Low,0
ENT300378,Individual,UK,Driving License,1,5,152500.0,0,0,0,28,Low,11.934926432385152,0,6,Low,0
ENT300379,Corporate,Seychelles,Voter ID,1,7,32800.0,0,0,0,12,Low,10.39821428171237,1,18,Low,0
ENT300380,Partnership,Mauritius,Aadhaar,1,7,9000.0,0,0,0,12,Medium,9.105090961257085,1,12,Low,0
ENT300381,Corporate,Cyprus,Passport,0,5,68900.0,0,0,3,17,Low,11.140425970684525,1,47,High,1
ENT300382,Corporate,UAE,Driving License,1,6,127500.0,0,0,2,25,High,11.755879486687116,0,16,Low,0
ENT300383,Individual,India,Aadhaar,1,7,172800.0,0,0,3,1,Low,12.059895922372384,0,30,Medium,0
ENT300384,Individual,Cayman Islands,PAN,1,4,36600.0,0,0,0,22,High,10.50783084142058,1,12,Low,0
ENT300385,Individual,UAE,Aadhaar,0,4,170300.0,0,0,2,15,High,12.045322738624144,0,21,Medium,0
ENT300386,Individual,Germany,Voter ID,1,6,275600.0,0,0,0,9,High,12.526709446562082,0,0,Low,0
ENT300387,Individual,India,Voter ID,1,7,20700.0,0,0,0,7,Medium,9.937937287265354,0,0,Low,0
ENT300388,Corporate,UAE,Passport,1,7,184500.0,0,0,0,15,High,12.12541016250223,0,0,Low,0
ENT300389,Individual,Hong Kong,Driving License,1,7,82900.0,0,0,2,26,High,11.325402403776808,0,16,Low,0
ENT300390,Individual,Singapore,Aadhaar,1,1,44500.0,0,0,0,24,Medium,10.703266939811954,0,0,Low,0
ENT300391,Partnership,UK,Passport,0,4,62400.0,0,0,0,7,High,11.041336579870135,0,5,Low,0
ENT300392,Partnership,UK,Aadhaar,1,6,424600.0,0,0,0,15,Medium,12.958905183406316,0,0,Low,0
ENT300393,Individual,Seychelles,Aadhaar,1,7,31200.0,0,0,0,12,Medium,10.348205424565993,1,12,Low,0
ENT300394,Individual,Hong Kong,Voter ID,1,5,37400.0,0,0,0,7,Medium,10.529452721013085,0,0,Low,0
ENT300395,Individual,India,Voter ID,1,2,43300.0,0,0,0,1,High,10.675931008412125,0,0,Low,0
ENT300396,Individual,Singapore,Passport,0,6,136600.0,0,0,0,22,High,11.824819546736247,0,5,Low,0
ENT300397,Corporate,BVI,Voter ID,1,6,24300.0,0,0,0,5,High,10.098272780745283,1,12,Low,0
ENT300398,Individual,China,Driving License,1,4,151400.0,0,0,0,12,High,11.927687224983487,0,0,Low,0
ENT300399,Corporate,BVI,Aadhaar,1,6,73000.0,0,0,0,4,Medium,11.19822841866684,1,12,Low,0
ENT300400,Corporate,UAE,Driving License,1,2,1300.0,0,0,1,15,Medium,7.170888478512505,0,8,Low,0
ENT300401,Individual,UAE,Voter ID,1,7,30000.0,0,0,0,27,High,10.308985993422082,0,0,Low,0
ENT300402,Corporate,Hong Kong,Passport,1,7,435400.0,0,0,0,7,Medium,12.984022724518578,0,0,Low,0
ENT300403,Corporate,Hong Kong,Passport,1,2,25900.0,0,0,3,12,High,10.16203685698089,0,24,Medium,0
ENT300404,Individual,Hong Kong,Voter ID,1,5,156700.0,0,0,0,27,Low,11.96209480994468,0,6,Low,0
ENT300405,Corporate,Hong Kong,PAN,1,5,220800.0,0,0,0,4,High,12.30501712236033,0,0,Low,0
ENT300406,Individual,USA,Aadhaar,1,3,23400.0,0,0,0,15,High,10.060534035475412,0,0,Low,0
ENT300407,Individual,India,Aadhaar,1,3,88000.0,0,0,0,28,High,11.385103457032141,0,0,Low,0
ENT300408,Individual,China,Driving License,1,7,17300.0,0,0,0,7,Medium,9.758519582283522,0,0,Low,0
ENT300409,Individual,BVI,Voter ID,1,6,35400.0,0,0,0,13,High,10.474495347310453,1,12,Low,0
ENT300410,Corporate,Panama,PAN,0,3,35600.0,0,0,0,20,Low,10.480129006333248,1,23,Medium,0
ENT300411,Individual,Switzerland,PAN,1,4,396600.0,0,0,0,21,High,12.890686016496828,0,0,Low,0
ENT300412,Individual,Switzerland,Driving License,1,1,450100.0,0,0,0,22,Medium,13.017227281007061,0,0,Low,0
ENT300413,Corporate,UAE,Driving License,1,3,16500.0,1,0,0,1,Medium,9.711176264112805,0,15,Low,1
ENT300414,Individual,UAE,Voter ID,1,6,144500.0,0,0,0,16,Medium,11.881041706925902,0,0,Low,0
ENT300415,Individual,Cyprus,PAN,1,2,51600.0,0,0,0,17,Low,10.851296331126829,1,18,Low,0
ENT300416,Trust,UK,Passport,1,2,119600.0,0,0,1,11,High,11.691916481667727,0,8,Low,0
ENT300417,Individual,Switzerland,PAN,0,7,6600.0,0,0,0,2,High,8.79497643168877,0,5,Low,0
ENT300418,Corporate,Mauritius,Driving License,1,2,57500.0,0,0,2,8,High,10.959557617938563,1,28,Medium,0
ENT300419,Individual,India,PAN,1,6,19700.0,0,0,0,10,Low,9.888424674859083,0,6,Low,0
ENT300420,Individual,BVI,Passport,0,1,46700.0,0,0,0,26,High,10.751520856703959,1,17,Low,0
ENT300421,Partnership,UK,Driving License,1,6,30900.0,0,0,0,2,High,10.33854382482173,0,0,Low,0
ENT300422,Individual,India,Passport,1,2,44300.0,0,0,0,7,Low,10.698762529141884,0,6,Low,0
ENT300423,Corporate,Seychelles,Driving License,1,6,99100.0,0,0,0,28,Low,11.503894811084523,1,18,Low,0
ENT300424,Corporate,Cayman Islands,Voter ID,1,3,2102400.0,0,0,0,18,Low,14.558590582919194,1,19,Low,0
ENT300425,Corporate,India,Aadhaar,1,3,39700.0,0,0,0,11,Low,10.589131655274922,0,6,Low,0
ENT300426,Individual,UK,Driving License,1,2,53400.0,0,0,0,24,Low,10.885584751364705,0,6,Low,0
ENT300427,Individual,Cayman Islands,Passport,1,5,9800.0,0,0,0,24,Low,9.19023970026918,1,18,Low,0
ENT300428,Corporate,Germany,Passport,1,1,19000.0,0,0,0,26,High,9.852246888342531,0,0,Low,0
ENT300429,Partnership,Seychelles,Aadhaar,1,3,16600.0,0,0,0,27,High,9.717218213494077,1,12,Low,0
ENT300430,Individual,USA,PAN,1,2,13300.0,0,0,0,26,High,9.495594499353297,0,0,Low,0
ENT300431,Individual,India,Aadhaar,1,6,87000.0,0,0,0,3,Low,11.373674891823535,0,6,Low,0
ENT300432,Corporate,China,Driving License,1,2,111400.0,0,0,0,29,Medium,11.620891583095712,0,0,Low,0
ENT300433,Individual,UK,Aadhaar,1,5,11900.0,0,0,0,20,High,9.38437770918244,0,0,Low,0
ENT300434,Partnership,Hong Kong,PAN,1,2,123500.0,1,0,0,17,High,11.724004532183379,0,15,Low,1
ENT300435,Corporate,Switzerland,Passport,1,5,33200.0,0,0,0,11,High,10.410335274932896,0,0,Low,0
ENT300436,Individual,UAE,Voter ID,1,3,18800.0,0,0,1,10,High,9.841665338892785,0,8,Low,0
ENT300437,Individual,Hong Kong,Passport,1,3,9200.0,0,0,0,23,High,9.127067452782361,0,0,Low,0
ENT300438,Individual,India,PAN,1,6,258000.0,0,0,0,21,High,12.460718739865236,0,0,Low,0
ENT300439,Individual,India,Voter ID,1,3,6300.0,0,0,0,16,High,8.748463629942055,0,0,Low,0
ENT300440,Individual,Panama,Voter ID,1,6,25400.0,0,0,0,15,High,10.142543822310387,1,12,Low,0
ENT300441,Trust,China,Voter ID,1,6,27700.0,0,0,0,6,Low,10.229223792606835,0,6,Low,0
ENT300442,Partnership,Mauritius,Voter ID,1,3,663400.0,0,0,0,10,Medium,13.405134912880145,1,12,Low,0
ENT300443,Partnership,Cyprus,Voter ID,1,7,96800.0,0,0,0,13,Medium,11.480412603789821,1,12,Low,0
ENT300444,Individual,Singapore,Voter ID,1,2,6100.0,1,0,1,29,Medium,8.716207971151853,0,23,Medium,1
ENT300445,Individual,Cyprus,Voter ID,1,5,20200.0,0,0,0,20,High,9.913487387114461,1,12,Low,0
ENT300446,Corporate,Panama,Driving License,1,4,34100.0,0,0,0,24,Medium,10.43708198835482,1,12,Low,0
ENT300447,Individual,Hong Kong,Driving License,1,5,26200.0,0,0,0,13,Medium,10.173552856959743,0,0,Low,0
ENT300448,Individual,Seychelles,Voter ID,1,7,39500.0,0,0,0,15,High,10.584081267024454,1,12,Low,0
ENT300449,Individual,China,Voter ID,1,7,55100.0,0,0,0,9,High,10.916923143796645,0,0,Low,0
ENT300450,Corporate,Seychelles,PAN,1,4,10300.0,0,0,1,20,Low,9.239996256883693,1,26,Medium,0
ENT300451,Individual,UAE,PAN,1,1,17200.0,0,0,0,17,High,9.75272280064639,0,0,Low,0
ENT300452,Corporate,Hong Kong,Aadhaar,1,6,92700.0,0,0,3,10,Low,11.437134538982278,0,30,Medium,0
ENT300453,Individual,USA,Aadhaar,1,3,21000.0,0,0,0,21,High,9.952325334619427,0,0,Low,0
ENT300454,Corporate,Germany,Passport,1,5,263400.0,0,0,0,12,High,12.481432864791325,0,0,Low,0
ENT300455,Corporate,BVI,Voter ID,1,2,71800.0,0,0,0,11,High,11.181653682515929,1,12,Low,0
ENT300456,Corporate,Mauritius,PAN,1,4,74100.0,0,0,1,15,Medium,11.21318430646977,1,20,Low,0
ENT300457,Partnership,Cyprus,Passport,1,4,851600.0,0,0,0,2,Medium,13.654873386260988,1,12,Low,0
ENT300458,Individual,Seychelles,Aadhaar,1,2,8700.0,0,0,1,24,Medium,9.071193240566025,1,20,Low,0
ENT300459,Partnership,UAE,PAN,1,1,58100.0,0,0,0,26,High,10.969938154395841,0,0,Low,0
ENT300460,Corporate,Germany,PAN,1,4,14000.0,0,0,0,6,High,9.546884034617925,0,0,Low,0
ENT300461,Individual,Singapore,Driving License,1,6,109600.0,0,0,0,6,High,11.604601777542019,0,0,Low,0
ENT300462,Corporate,Germany,Passport,1,3,119000.0,0,0,0,29,High,11.686887175419702,0,0,Low,0
ENT300463,Individual,Mauritius,PAN,1,5,157100.0,0,0,0,20,High,11.964644189595829,1,12,Low,0
ENT300464,Corporate,Cyprus,Driving License,1,5,35100.0,0,0,0,3,Medium,10.465984899076615,1,12,Low,0
ENT300465,Corporate,Panama,Voter ID,1,2,12900.0,0,0,0,13,Low,9.465060106725137,1,18,Low,0
ENT300466,Corporate,Cyprus,Driving License,1,4,95300.0,0,0,0,21,High,11.464795582766675,1,12,Low,0
ENT300467,Individual,Mauritius,Driving License,1,2,693400.0,0,0,0,4,Medium,13.449363754401043,1,12,Low,0
ENT300468,Individual,India,Driving License,1,5,40500.0,0,0,0,9,High,10.609081944147828,0,0,Low,0
ENT300469,Corporate,Panama,Passport,0,1,135900.0,0,1,0,29,High,11.819681958463892,1,57,High,1
ENT300470,Individual,Switzerland,PAN,1,3,62600.0,0,0,0,24,Medium,11.044536531401494,0,0,Low,0
ENT300471,Individual,China,Voter ID,1,4,143000.0,0,0,0,19,High,11.870606902224587,0,0,Low,0
ENT300472,Corporate,Germany,Driving License,1,7,40300.0,0,0,0,9,Medium,10.604131561522696,0,0,Low,0
ENT300473,Corporate,Hong Kong,Voter ID,1,1,73300.0,0,0,0,9,Medium,11.202329530346486,0,0,Low,0
ENT300474,Corporate,Switzerland,Voter ID,1,5,223300.0,0,0,0,22,Medium,12.316275916098562,0,0,Low,0
ENT300475,Individual,Switzerland,Voter ID,1,4,38000.0,0,0,0,28,High,10.545367754151743,0,0,Low,0
ENT300476,Individual,Cayman Islands,PAN,1,7,11100.0,0,0,0,5,High,9.314790473332646,1,12,Low,0
ENT300477,Individual,UK,Voter ID,1,2,283500.0,0,0,0,6,Medium,12.554970929480584,0,0,Low,0
ENT300478,Individual,Seychelles,Driving License,1,4,49300.0,0,0,0,19,High,10.805699643800724,1,12,Low,0
ENT300479,Corporate,UAE,Passport,1,5,28000.0,0,0,0,15,Medium,10.239995502805316,0,0,Low,0
