txn_id,customer_id,amount,txn_type,channel,merchant,hour_of_day,day_of_week,is_international,amount_log,is_night_txn,is_weekend,is_high_amount,is_fraud
TXN1000243,CUST104550,146.48,ATM Withdrawal,POS Terminal,Flipkart,11,2,0,4.993692573365943,0,0,0,0
TXN1000244,CUST104862,21.02,Online Transfer,Branch,Petrol Pump,10,2,0,3.091951131294534,0,0,0,0
TXN1000245,CUST104181,165.11,Cheque,POS Terminal,Flipkart,5,4,0,5.112650219502986,1,0,0,0
TXN1000246,CUST102034,15807.88,International,Branch,Electronics Store,1,2,1,9.668327086454436,1,0,0,0
TXN1000247,CUST103862,71.05,Cheque,Branch,Pharmacy,6,1,0,4.277360322445531,0,0,0,0
TXN1000248,CUST104664,377.82,UPI Payment,POS Terminal,Pharmacy,2,5,1,5.9370611582285955,1,1,0,0
TXN1000249,CUST100249,10.0,POS,Mobile App,Hospital,7,2,0,2.3978952727983707,0,0,0,0
TXN1000250,CUST101002,158.26,International,Branch,Hospital,10,4,0,5.070538086829298,0,0,0,1
TXN1000251,CUST102485,191.51,POS,POS Terminal,Reliance,16,4,0,5.260148100430533,0,0,0,0
TXN1000252,CUST102432,733.13,NEFT,Internet Banking,Swiggy,9,1,0,6.598686124648708,0,0,0,0
TXN1000253,CUST105550,227.62,NEFT,ATM,Swiggy,20,3,0,5.432061236597632,0,0,0,0
TXN1000254,CUST102837,26.22,NEFT,Branch,Amazon,0,2,0,3.30395199722332,1,0,0,0
TXN1000255,CUST103816,122.12,NEFT,Mobile App,Electronics Store,16,3,0,4.813159489530624,0,0,0,0
TXN1000256,CUST106442,279.46,NEFT,Internet Banking,Jeweller,9,2,0,5.636431112298505,0,0,0,0
TXN1000257,CUST107290,67.15,International,Mobile App,Reliance,13,3,0,4.221711158142542,0,0,0,0
TXN1000258,CUST105346,87.22,Cheque,Branch,Jeweller,19,3,0,4.479833694676794,0,0,0,0
TXN1000259,CUST105993,2463.48,NEFT,Mobile App,DMart,16,4,0,7.809736110876147,0,0,0,0
TXN1000260,CUST100640,131.0,RTGS,POS Terminal,IRCTC,16,6,0,4.882801922586371,0,1,0,0
TXN1000261,CUST104425,890.62,International,Internet Banking,Petrol Pump,15,3,0,6.793040032843799,0,0,0,0
TXN1000262,CUST104514,293.38,NEFT,Mobile App,Myntra,18,3,1,5.684871449764441,0,0,0,0
TXN1000263,CUST102502,44.08,International,Branch,Hospital,17,0,0,3.8084386891715756,0,0,0,0
TXN1000264,CUST100659,221.55,Online Transfer,Branch,Unknown Merchant,19,4,0,5.4051517954618635,0,0,0,0
TXN1000265,CUST101442,681.14,NEFT,POS Terminal,Zomato,22,0,0,6.5252349153690705,0,0,0,0
TXN1000266,CUST100534,9193.08,NEFT,ATM,Electronics Store,6,3,0,9.126315077655269,0,0,0,0
TXN1000267,CUST105650,100.48,POS,Mobile App,Amazon,11,4,0,4.6198617347310815,0,0,0,0
TXN1000268,CUST101371,346.04,ATM Withdrawal,POS Terminal,Pharmacy,6,2,0,5.849440047078565,0,0,0,0
TXN1000269,CUST102734,2072.16,Cheque,POS Terminal,Reliance,16,4,0,7.636829292284159,0,0,0,0
TXN1000270,CUST107140,3900.82,International,Internet Banking,Pharmacy,18,0,0,8.26919838992938,0,0,0,0
TXN1000271,CUST104054,125.46,International,ATM,DMart,12,0,0,4.839926052630467,0,0,0,0
TXN1000272,CUST103090,304.77,Online Transfer,Mobile App,Amazon,0,0,0,5.722833185347001,1,0,0,0
TXN1000273,CUST102194,2989.47,POS,Internet Banking,Flipkart,11,2,0,8.00318584466703,0,0,0,0
TXN1000274,CUST103114,1012.94,RTGS,POS Terminal,Zomato,21,5,0,6.921599010802788,0,1,0,0
TXN1000275,CUST104606,2592.04,ATM Withdrawal,POS Terminal,Petrol Pump,15,0,0,7.860586211567003,0,0,0,0
TXN1000276,CUST102050,3322.79,Cheque,Branch,Electronics Store,5,4,0,8.108860977084287,1,0,0,0
TXN1000277,CUST102562,1093.02,NEFT,POS Terminal,Swiggy,17,1,0,6.99761426435047,0,0,0,0
TXN1000278,CUST105219,522.37,Cheque,Internet Banking,Reliance,14,1,0,6.260288670914165,0,0,0,0
TXN1000279,CUST106234,120.57,POS,Internet Banking,Reliance,9,6,0,4.8004902285677025,0,1,0,0
TXN1000280,CUST105404,259.93,UPI Payment,Branch,Zomato,9,1,0,5.564252172117131,0,0,0,0
TXN1000281,CUST104476,292.91,RTGS,Mobile App,Pharmacy,15,1,0,5.683273598024661,0,0,0,0
TXN1000282,CUST103003,3491.87,NEFT,POS Terminal,Swiggy,12,3,0,8.158479026822524,0,0,0,0
TXN1000283,CUST101804,554.14,Online Transfer,Branch,Electronics Store,20,2,0,6.3192203341884365,0,0,0,0
TXN1000284,CUST102193,563.66,Cheque,Mobile App,Flipkart,12,4,0,6.336223780098751,0,0,0,0
TXN1000285,CUST101249,67.41,RTGS,POS Terminal,Jeweller,9,6,0,4.2255190127729065,0,1,0,0
TXN1000286,CUST100278,3526.52,POS,Mobile App,Jeweller,10,4,0,8.168350353448671,0,0,0,0
TXN1000287,CUST100590,101.37,POS,Internet Banking,Hospital,17,5,0,4.628593700931679,0,1,0,0
TXN1000288,CUST105860,241.65,Online Transfer,Branch,IRCTC,17,4,0,5.491620075851225,0,0,0,0
TXN1000289,CUST103247,4259.61,Cheque,POS Terminal,DMart,6,6,0,8.357167621500613,0,1,0,0
TXN1000290,CUST100504,1990.01,Online Transfer,POS Terminal,Hospital,2,0,0,7.596397326653291,1,0,0,0
TXN1000291,CUST100724,87.39,POS,ATM,Petrol Pump,23,1,0,4.481758841072857,1,0,0,0
TXN1000292,CUST104136,57.87,Cheque,Internet Banking,Swiggy,23,2,0,4.07533162304017,1,0,0,0
TXN1000293,CUST106115,279.58,NEFT,Mobile App,Flipkart,5,5,0,5.636858889290626,1,1,0,0
TXN1000294,CUST105642,142.95,Cheque,ATM,Swiggy,0,3,0,4.969466017058185,1,0,0,0
TXN1000295,CUST106613,28.75,NEFT,POS Terminal,Pharmacy,3,0,0,3.392829131991639,1,0,0,0
TXN1000296,CUST100006,103.97,Cheque,ATM,Jeweller,20,1,0,4.653674595047707,0,0,0,0
TXN1000297,CUST107757,10.0,ATM Withdrawal,POS Terminal,Electronics Store,13,2,0,2.3978952727983707,0,0,0,0
TXN1000298,CUST106571,2053.2,NEFT,ATM,Petrol Pump,8,4,0,7.627641756731704,0,0,0,0
TXN1000299,CUST103570,1833.29,UPI Payment,ATM,Amazon,4,6,0,7.514412764634508,1,1,0,0
TXN1000300,CUST102003,5102.29,NEFT,ATM,Flipkart,13,4,1,8.537640708765336,0,0,0,1
TXN1000301,CUST106247,761.91,Online Transfer,Mobile App,Pharmacy,21,2,0,6.637140068888111,0,0,0,0
TXN1000302,CUST106872,180.02,POS,ATM,Swiggy,11,4,0,5.1986075223990245,0,0,0,0
TXN1000303,CUST100418,2545.61,International,Mobile App,Swiggy,23,4,0,7.842518341935992,1,0,0,0
TXN1000304,CUST106322,114.13,RTGS,ATM,Myntra,10,0,0,4.746061924685573,0,0,0,0
TXN1000305,CUST102124,37.05,International,ATM,Zomato,11,0,0,3.6389010843076948,0,0,0,0
TXN1000306,CUST106022,309.51,POS,Mobile App,Big Bazaar,14,0,0,5.7382161069740905,0,0,0,0
TXN1000307,CUST103697,845.47,NEFT,Branch,DMart,8,1,0,6.741074760897924,0,0,0,0
TXN1000308,CUST100367,93.55,RTGS,ATM,Reliance,23,1,0,4.549128795104466,1,0,0,0
TXN1000309,CUST107659,61.22,Online Transfer,Internet Banking,Petrol Pump,1,1,0,4.130676491469491,1,0,0,0
TXN1000310,CUST103745,190.51,ATM Withdrawal,Mobile App,Electronics Store,3,5,0,5.254940026578468,1,1,0,0
TXN1000311,CUST101448,846.78,Online Transfer,ATM,Big Bazaar,17,6,0,6.742621168170827,0,1,0,0
TXN1000312,CUST105074,310.51,UPI Payment,Mobile App,Big Bazaar,18,6,0,5.741431440440958,0,1,0,0
TXN1000313,CUST104706,46429.72,RTGS,Mobile App,Amazon,14,5,0,10.745716588108895,0,1,0,0
TXN1000314,CUST103901,315.79,Online Transfer,Internet Banking,Jeweller,9,3,0,5.758239093785499,0,0,0,0
TXN1000315,CUST106645,1558.01,UPI Payment,Branch,Hospital,1,6,0,7.35180628340539,1,1,0,0
TXN1000316,CUST102868,29.73,UPI Payment,ATM,Amazon,1,0,0,3.425239376142393,1,0,0,0
TXN1000317,CUST103619,1160.27,UPI Payment,Mobile App,Jeweller,15,3,0,7.057269512799974,0,0,0,0
TXN1000318,CUST103332,175.52,UPI Payment,Branch,Pharmacy,12,4,0,5.173434184401346,0,0,0,0
TXN1000319,CUST103498,396.79,Cheque,Mobile App,Swiggy,2,4,0,5.985924227843468,1,0,0,0
TXN1000320,CUST102437,8402.19,UPI Payment,Mobile App,Amazon,2,0,0,9.036366674644865,1,0,0,0
TXN1000321,CUST105828,206.42,NEFT,Branch,Electronics Store,22,0,0,5.334745723161588,0,0,0,0
TXN1000322,CUST103468,38.3,Cheque,Mobile App,Pharmacy,18,4,0,3.6712245188752153,0,0,0,0
TXN1000323,CUST105331,50.71,Cheque,Mobile App,DMart,0,1,0,3.94565118640813,1,0,0,0
TXN1000324,CUST102542,550.71,RTGS,ATM,Electronics Store,1,0,0,6.313022545907119,1,0,0,0
TXN1000325,CUST104413,499.49,Online Transfer,Branch,Pharmacy,3,3,0,6.215587618535692,1,0,0,0
TXN1000326,CUST101710,463.49,ATM Withdrawal,Branch,IRCTC,22,2,0,6.140940029496855,0,0,0,0
TXN1000327,CUST106143,39.89,NEFT,POS Terminal,Hospital,13,2,0,3.7108855343765508,0,0,0,0
TXN1000328,CUST102758,15481.95,RTGS,Branch,Big Bazaar,1,5,0,9.647494697463305,1,1,0,0
TXN1000329,CUST105466,5631.43,Cheque,ATM,Amazon,15,5,0,8.636296244355227,0,1,0,0
TXN1000330,CUST100624,510.09,Cheque,Internet Banking,Petrol Pump,5,6,0,6.236545699940093,1,1,0,0
TXN1000331,CUST103586,26.1,NEFT,POS Terminal,DMart,5,4,0,3.299533727885655,1,0,0,0
TXN1000332,CUST100298,6988.49,ATM Withdrawal,Branch,Jeweller,0,2,0,8.852162871192656,1,0,0,0
TXN1000333,CUST107699,3122.16,ATM Withdrawal,Internet Banking,Zomato,0,4,0,8.04660058875971,1,0,0,0
TXN1000334,CUST105095,485.45,Online Transfer,Internet Banking,Reliance,7,1,0,6.187134121421437,0,0,0,0
TXN1000335,CUST103951,3490.44,Cheque,Internet Banking,Petrol Pump,14,0,0,8.158069537547282,0,0,0,0
TXN1000336,CUST101434,165.71,UPI Payment,Branch,Flipkart,12,0,0,5.11625577595994,0,0,0,0
TXN1000337,CUST101250,71.63,ATM Withdrawal,Mobile App,Myntra,4,3,0,4.285378059618076,1,0,0,0
TXN1000338,CUST101201,535.53,POS,Branch,Big Bazaar,7,3,0,6.285122478494353,0,0,0,0
TXN1000339,CUST107696,24.66,ATM Withdrawal,ATM,Flipkart,1,2,0,3.2449333591874905,1,0,0,0
TXN1000340,CUST100640,54.69,UPI Payment,ATM,Myntra,2,3,0,4.019800597601577,1,0,0,0
TXN1000341,CUST101089,1073.82,RTGS,Mobile App,Pharmacy,6,2,0,6.979908484681345,0,0,0,0
TXN1000342,CUST101075,621.4,International,ATM,Hospital,7,2,0,6.433582972864182,0,0,0,0
TXN1000343,CUST103598,33.55,Online Transfer,ATM,Pharmacy,6,5,0,3.542407550213679,0,1,0,0
TXN1000344,CUST100721,193.22,ATM Withdrawal,POS Terminal,Hospital,22,1,0,5.268991537166208,0,0,0,0
TXN1000345,CUST101146,36.29,ATM Withdrawal,Mobile App,Myntra,11,0,0,3.6187251941907292,0,0,0,0
TXN1000346,CUST101463,167.43,NEFT,Mobile App,Petrol Pump,13,6,1,5.126520233210295,0,1,0,0
TXN1000347,CUST107823,137.53,Cheque,Branch,Myntra,23,4,0,4.931086908669788,1,0,0,0
TXN1000348,CUST105456,2406.7,Cheque,Branch,Big Bazaar,14,3,0,7.786427213949783,0,0,0,0
TXN1000349,CUST106605,304.22,NEFT,POS Terminal,Amazon,5,3,0,5.721032828062729,1,0,0,0
TXN1000350,CUST100153,260.38,NEFT,Internet Banking,Hospital,3,2,0,5.5659752871688895,1,0,0,0
TXN1000351,CUST101335,199.06,UPI Payment,Internet Banking,Reliance,15,1,0,5.2986173215570345,0,0,0,0
TXN1000352,CUST105936,18.23,Cheque,Mobile App,Electronics Store,22,1,0,2.9564715596006885,0,0,0,0
TXN1000353,CUST100987,337.8,ATM Withdrawal,POS Terminal,Zomato,12,0,0,5.8254099627779,0,0,0,0
TXN1000354,CUST103179,962.07,Online Transfer,ATM,Reliance,7,4,0,6.870126098668313,0,0,0,0
TXN1000355,CUST106660,612.08,ATM Withdrawal,Branch,Zomato,7,5,0,6.418495433130707,0,1,0,0
TXN1000356,CUST105191,1403.47,ATM Withdrawal,POS Terminal,Jeweller,1,1,0,7.247415286401612,1,0,0,0
TXN1000357,CUST100395,1531.99,International,Mobile App,Myntra,2,5,0,7.33497535569333,1,1,0,0
TXN1000358,CUST103230,21090.04,POS,Mobile App,DMart,21,0,0,9.956603584727365,0,0,0,0
TXN1000359,CUST104912,52.89,POS,POS Terminal,Zomato,23,1,0,3.9869449319454056,1,0,0,0
TXN1000360,CUST101098,615.54,Cheque,POS Terminal,Hospital,0,5,1,6.424123202900276,1,1,0,0
TXN1000361,CUST105547,753.11,NEFT,POS Terminal,Unknown Merchant,15,0,0,6.6255382459614145,0,0,0,1
TXN1000362,CUST105839,226.87,Cheque,Mobile App,Jeweller,18,6,0,5.428775290904015,0,1,0,0
TXN1000363,CUST102720,129.22,RTGS,Mobile App,Unknown Merchant,8,0,0,4.869225327808716,0,0,0,0
TXN1000364,CUST101554,990.08,UPI Payment,Branch,Zomato,9,6,0,6.898795257610626,0,1,0,0
TXN1000365,CUST107997,833.0,UPI Payment,Mobile App,Swiggy,14,2,1,6.726233402358747,0,0,0,0
TXN1000366,CUST103857,60.61,Cheque,POS Terminal,Zomato,9,1,0,4.120824195026479,0,0,0,0
TXN1000367,CUST104714,15.87,POS,POS Terminal,Electronics Store,19,1,0,2.825536896557877,0,0,0,0
TXN1000368,CUST101725,166.52,POS,Branch,Pharmacy,7,0,0,5.121102747122227,0,0,0,0
TXN1000369,CUST101389,120.04,Cheque,POS Terminal,DMart,13,6,0,4.7961210694801,0,1,0,0
TXN1000370,CUST102654,1193.82,International,Branch,IRCTC,6,6,0,7.08575082540507,0,1,0,0
TXN1000371,CUST105268,76.47,International,ATM,Flipkart,13,0,0,4.349890764643811,0,0,0,1
TXN1000372,CUST101508,293.03,UPI Payment,Internet Banking,Jeweller,19,4,0,5.683681802949198,0,0,0,0
TXN1000373,CUST107872,18.68,International,ATM,Amazon,0,0,0,2.9796028916241073,1,0,0,0
TXN1000374,CUST107647,24.71,UPI Payment,Internet Banking,Flipkart,21,0,0,3.246880021277798,0,0,0,0
TXN1000375,CUST100896,100.98,POS,ATM,Jeweller,0,3,0,4.62477671562701,1,0,0,0
TXN1000376,CUST106282,256.99,POS,Internet Banking,DMart,4,3,0,5.552920824480519,1,0,0,0
TXN1000377,CUST100795,92.23,UPI Payment,Internet Banking,IRCTC,13,4,0,4.535069558308602,0,0,0,0
TXN1000378,CUST102480,521.61,Online Transfer,Mobile App,Petrol Pump,10,2,1,6.2588354879972,0,0,0,0
TXN1000379,CUST105766,18.87,ATM Withdrawal,Mobile App,Unknown Merchant,9,2,0,2.9892110565637253,0,0,0,0
TXN1000380,CUST106219,273.95,ATM Withdrawal,ATM,Hospital,11,6,0,5.616589262953823,0,1,0,0
TXN1000381,CUST100326,279.71,International,ATM,IRCTC,10,6,0,5.6373221079559315,0,1,0,0
TXN1000382,CUST100529,29.78,NEFT,Internet Banking,Amazon,21,2,0,3.426865128410733,0,0,0,0
TXN1000383,CUST103108,608.56,NEFT,Branch,Myntra,23,4,0,6.41273738542166,1,0,0,0
TXN1000384,CUST105574,10.0,NEFT,Internet Banking,Big Bazaar,18,2,1,2.3978952727983707,0,0,0,0
TXN1000385,CUST100980,117.52,Cheque,ATM,Unknown Merchant,4,3,0,4.775081722705364,1,0,0,0
TXN1000386,CUST107037,1664.83,UPI Payment,Branch,Big Bazaar,5,1,0,7.418078776703943,1,0,0,0
TXN1000387,CUST104874,10.0,RTGS,Internet Banking,Reliance,0,6,0,2.3978952727983707,1,1,0,0
TXN1000388,CUST107836,1349.95,NEFT,Branch,Myntra,18,0,0,7.208563327652824,0,0,0,0
TXN1000389,CUST106272,49.47,Cheque,POS Terminal,Pharmacy,10,3,0,3.921379100352171,0,0,0,0
TXN1000390,CUST105885,139.38,Cheque,Branch,Petrol Pump,22,1,0,4.944353031302275,0,0,0,0
TXN1000391,CUST101255,5073.61,UPI Payment,Internet Banking,Unknown Merchant,20,2,0,8.532004953666444,0,0,0,0
TXN1000392,CUST107483,130.52,POS,Mobile App,Hospital,23,5,0,4.87915893130787,1,1,0,0
TXN1000393,CUST104942,7367.11,Cheque,Mobile App,Reliance,12,3,0,8.904916507248238,0,0,0,0
TXN1000394,CUST101379,232.88,Online Transfer,POS Terminal,DMart,22,3,0,5.45480816330747,0,0,0,0
TXN1000395,CUST105761,346.43,Cheque,POS Terminal,Hospital,21,5,0,5.850563205864396,0,1,0,0
TXN1000396,CUST106894,1837.33,Online Transfer,Branch,Swiggy,14,6,0,7.516612829781222,0,1,0,0
TXN1000397,CUST102447,1074.19,RTGS,Internet Banking,Hospital,8,3,0,6.9802526691303965,0,0,0,0
TXN1000398,CUST107857,532.39,POS,POS Terminal,DMart,12,2,0,6.279252863915631,0,0,0,0
TXN1000399,CUST104594,175.22,ATM Withdrawal,POS Terminal,Amazon,3,5,0,5.171733214438584,1,1,0,0
TXN1000400,CUST105407,24.74,Cheque,ATM,DMart,2,4,0,3.2480462021679806,1,0,0,0
TXN1000401,CUST104029,27.01,RTGS,Internet Banking,IRCTC,12,0,0,3.332561589272017,0,0,0,0
TXN1000402,CUST101681,4288.51,ATM Withdrawal,Mobile App,Myntra,4,5,0,8.363927786284345,1,1,0,0
TXN1000403,CUST104887,8595.46,International,Internet Banking,IRCTC,6,6,0,9.0591057695926,0,1,0,0
TXN1000404,CUST106533,509.4,International,POS Terminal,Jeweller,14,2,0,6.23519473203058,0,0,0,0
TXN1000405,CUST103395,16.57,ATM Withdrawal,POS Terminal,Myntra,9,2,0,2.866192902199006,0,0,0,0
TXN1000406,CUST105075,100.47,International,POS Terminal,DMart,5,3,0,4.6197631882909915,1,0,0,0
TXN1000407,CUST100200,91.89,Cheque,ATM,Myntra,14,0,0,4.53141599739943,0,0,0,0
TXN1000408,CUST102742,148.35,Online Transfer,Internet Banking,Zomato,18,4,0,5.006292544662119,0,0,0,0
TXN1000409,CUST105073,82.07,POS,Internet Banking,Myntra,16,5,0,4.41968362585098,0,1,0,0
TXN1000410,CUST102834,1029.75,NEFT,Internet Banking,Zomato,8,5,0,6.938041971587009,0,1,0,0
TXN1000411,CUST101700,629.74,Online Transfer,ATM,Zomato,9,1,0,6.446893733253594,0,0,0,0
TXN1000412,CUST105338,6933.45,POS,POS Terminal,Flipkart,19,6,0,8.844257021745209,0,1,0,0
TXN1000413,CUST106116,200.24,ATM Withdrawal,Branch,Myntra,18,6,0,5.304498225623118,0,1,0,0
TXN1000414,CUST107865,578.44,Cheque,ATM,Flipkart,8,1,0,6.362062119887071,0,0,0,0
TXN1000415,CUST105944,1531.54,ATM Withdrawal,POS Terminal,Myntra,20,1,0,7.334681768611663,0,0,0,0
TXN1000416,CUST103267,2537.69,POS,POS Terminal,Flipkart,7,2,0,7.8394034789373235,0,0,0,0
TXN1000417,CUST104942,43.69,Online Transfer,POS Terminal,Amazon,14,2,0,3.79974976294536,0,0,0,0
TXN1000418,CUST106901,836.08,ATM Withdrawal,ATM,DMart,8,4,0,6.729919645372469,0,0,0,0
TXN1000419,CUST104053,525.31,NEFT,POS Terminal,IRCTC,1,6,0,6.265890392749242,1,1,0,0
TXN1000420,CUST105312,695.78,Online Transfer,POS Terminal,Electronics Store,11,1,0,6.546469722485721,0,0,0,0
TXN1000421,CUST102773,449.15,International,ATM,DMart,18,4,0,6.109580860554486,0,0,0,0
TXN1000422,CUST100865,8805.83,Cheque,POS Terminal,Unknown Merchant,12,4,0,9.083282835791861,0,0,0,0
TXN1000423,CUST105726,81.17,UPI Payment,Branch,Electronics Store,0,5,0,4.408790271943096,1,1,0,0
TXN1000424,CUST101227,72.97,ATM Withdrawal,POS Terminal,Swiggy,7,4,1,4.303659605599776,0,0,0,0
TXN1000425,CUST100174,92.04,Cheque,ATM,Jeweller,18,4,0,4.533029508210409,0,0,0,0
TXN1000426,CUST104402,239.28,POS,ATM,Reliance,22,4,0,5.48180490998196,0,0,0,0
TXN1000427,CUST107407,684.01,Cheque,Branch,DMart,8,4,0,6.529433436695814,0,0,0,0
TXN1000428,CUST105000,177.5,International,Branch,Petrol Pump,7,0,0,5.184588601219694,0,0,0,1
TXN1000429,CUST103957,2468.49,International,ATM,Pharmacy,7,3,0,7.8117669305697675,0,0,0,0
TXN1000430,CUST105806,400.89,International,POS Terminal,Myntra,12,6,0,5.9961784193342025,0,1,0,0
TXN1000431,CUST102213,339.18,RTGS,Branch,IRCTC,5,6,0,5.829474889285946,1,1,0,0
TXN1000432,CUST107477,36.8,RTGS,Branch,DMart,20,1,0,3.632309102625542,0,0,0,0
TXN1000433,CUST102135,10699.6,POS,Mobile App,Pharmacy,7,4,0,9.278055093644221,0,0,0,0
TXN1000434,CUST103218,370.4,UPI Payment,ATM,Electronics Store,7,1,0,5.917279648918606,0,0,0,0
TXN1000435,CUST104238,7683.18,RTGS,Internet Banking,Unknown Merchant,8,5,0,8.946918948913403,0,1,0,1
TXN1000436,CUST104783,131.62,ATM Withdrawal,POS Terminal,Hospital,9,2,0,4.887487895940722,0,0,0,0
TXN1000437,CUST107846,1799.24,Online Transfer,Mobile App,Pharmacy,2,6,0,7.4956752683294905,1,1,0,0
TXN1000438,CUST101488,146.54,Cheque,ATM,Reliance,18,5,0,4.9940993254561565,0,1,0,0
TXN1000439,CUST104316,10660.24,NEFT,Branch,Hospital,23,3,0,9.274370013656563,1,0,0,0
TXN1000440,CUST102079,3033.25,International,Internet Banking,Hospital,17,0,0,8.01771955598647,0,0,0,0
TXN1000441,CUST104170,1861.56,RTGS,Mobile App,Pharmacy,10,2,0,7.529707164499931,0,0,0,0
TXN1000442,CUST107505,109.45,Cheque,POS Terminal,Jeweller,9,2,0,4.7045629298661265,0,0,0,0
TXN1000443,CUST104742,12481.32,POS,POS Terminal,Hospital,5,3,0,9.43206852208253,1,0,0,0
TXN1000444,CUST106497,15809.36,POS,Mobile App,Electronics Store,19,6,0,9.668420700342757,0,1,0,0
TXN1000445,CUST100910,203.7,Cheque,Mobile App,Electronics Store,22,1,0,5.321545492667243,0,0,0,0
TXN1000446,CUST105535,539.69,International,Branch,Flipkart,2,0,0,6.292846101672824,1,0,0,0
TXN1000447,CUST104399,2139.36,POS,Internet Banking,Petrol Pump,13,6,0,7.668729318166842,0,1,0,0
TXN1000448,CUST104284,11.59,ATM Withdrawal,POS Terminal,Electronics Store,22,2,0,2.532902848056256,0,0,0,0
TXN1000449,CUST100514,3173.42,POS,POS Terminal,Reliance,17,4,0,8.062880217473932,0,0,0,0
TXN1000450,CUST107950,2546.85,Online Transfer,Mobile App,DMart,20,5,0,7.843005145257438,0,1,0,0
TXN1000451,CUST100342,146.4,UPI Payment,ATM,Electronics Store,21,1,0,4.993149979755236,0,0,0,0
TXN1000452,CUST103728,10.0,International,ATM,Unknown Merchant,16,0,0,2.3978952727983707,0,0,0,1
TXN1000453,CUST102758,734.9,POS,POS Terminal,Big Bazaar,12,6,0,6.601094239932554,0,1,0,0
TXN1000454,CUST103331,52.43,ATM Withdrawal,Branch,Hospital,17,4,0,3.97837238596968,0,0,0,0
TXN1000455,CUST107843,23.13,RTGS,Internet Banking,Myntra,21,0,0,3.1834558796369405,0,0,0,0
TXN1000456,CUST105300,786.25,NEFT,Mobile App,Big Bazaar,10,0,0,6.668545859981134,0,0,0,0
TXN1000457,CUST106213,4325.67,RTGS,Branch,Flipkart,1,2,0,8.372553472005698,1,0,0,0
TXN1000458,CUST101789,272.03,Online Transfer,Mobile App,Unknown Merchant,17,5,0,5.609581679257374,0,1,0,1
TXN1000459,CUST103889,3405.85,ATM Withdrawal,Internet Banking,Zomato,23,4,0,8.133543389688521,1,0,0,0
TXN1000460,CUST105672,1333.34,UPI Payment,ATM,IRCTC,4,0,0,7.196192066564793,1,0,0,0
TXN1000461,CUST107867,34.06,RTGS,Mobile App,Myntra,6,4,0,3.5570608794930885,0,0,0,0
TXN1000462,CUST104620,148.8,NEFT,Internet Banking,IRCTC,16,1,0,5.009301071083119,0,0,0,0
TXN1000463,CUST101881,2814.9,RTGS,POS Terminal,Unknown Merchant,18,6,0,7.943037205283753,0,1,0,1
TXN1000464,CUST105572,146.63,ATM Withdrawal,POS Terminal,Pharmacy,10,4,0,4.994709143545997,0,0,0,0
TXN1000465,CUST101630,1762.33,RTGS,Branch,Hospital,19,3,1,7.47495934582328,0,0,0,0
TXN1000466,CUST107067,192.82,NEFT,ATM,Pharmacy,9,4,0,5.266929893306404,0,0,0,0
TXN1000467,CUST102775,1477.73,RTGS,Branch,Petrol Pump,2,2,0,7.298938890264532,1,0,0,0
TXN1000468,CUST104577,873.4,Cheque,Mobile App,DMart,22,2,0,6.773537936862329,0,0,0,0
TXN1000469,CUST105088,258.03,International,Branch,Hospital,6,5,0,5.556943885107578,0,1,0,0
TXN1000470,CUST103535,1404.59,RTGS,ATM,Swiggy,10,3,0,7.248212422448035,0,0,0,0
TXN1000471,CUST100127,10.0,NEFT,POS Terminal,Jeweller,12,2,0,2.3978952727983707,0,0,0,0
TXN1000472,CUST103834,57.16,UPI Payment,ATM,Petrol Pump,9,1,0,4.063197833225264,0,0,0,0
TXN1000473,CUST103612,175.12,RTGS,POS Terminal,IRCTC,21,4,0,5.171165580887553,0,0,0,0
TXN1000474,CUST106955,3330.46,NEFT,Branch,Reliance,9,5,0,8.11116592532688,0,1,0,0
TXN1000475,CUST102733,29.87,NEFT,Internet Banking,Electronics Store,4,4,0,3.429784838514068,1,0,0,0
TXN1000476,CUST101383,379.01,RTGS,ATM,Flipkart,20,4,0,5.940197568163651,0,0,0,0
TXN1000477,CUST100139,714.35,POS,Branch,Hospital,19,1,0,6.572771933412343,0,0,0,0
TXN1000478,CUST107590,629.91,ATM Withdrawal,Branch,Big Bazaar,20,1,0,6.447163221623632,0,0,0,0
TXN1000479,CUST101670,337.83,NEFT,ATM,Big Bazaar,22,6,0,5.825498506673593,0,1,0,0
TXN1000480,CUST101873,132.02,UPI Payment,Internet Banking,Jeweller,1,6,0,4.890499492856275,1,1,0,0
TXN1000481,CUST100364,258.78,UPI Payment,POS Terminal,IRCTC,22,3,0,5.559835118979138,0,0,0,0
TXN1000482,CUST102415,2332.22,International,Branch,Unknown Merchant,17,2,0,7.755004566761139,0,0,0,0
TXN1000483,CUST101577,116.87,ATM Withdrawal,Branch,Flipkart,6,5,1,4.769582322238478,0,1,0,0
TXN1000484,CUST106702,10.0,UPI Payment,Branch,Reliance,20,0,0,2.3978952727983707,0,0,0,0
TXN1000485,CUST103606,933.66,NEFT,Internet Banking,Big Bazaar,0,3,1,6.840182826793316,1,0,0,0
TXN1000486,CUST103054,5958.14,RTGS,Branch,Hospital,6,6,0,8.692681454345813,0,1,0,0
TXN1000487,CUST107595,60.81,International,Branch,Jeweller,19,2,0,4.124065163671182,0,0,0,0
TXN1000488,CUST101760,4672.04,International,Mobile App,Pharmacy,11,5,0,8.449565102475475,0,1,0,0
